id,transaction_date,amount,created_at
24429,2023-09-17,4676.86,2023-05-01
24430,2022-05-03,1248.42,2023-05-28
24431,2022-08-21,2089.17,2023-03-12
24432,2023-08-27,2110.01,2023-09-04
24433,2022-02-02,-445.55,2022-06-29
24434,2022-08-20,1977.56,2022-03-10
24435,2021-10-05,1073.98,2023-10-21
24436,2022-10-25,4202.60,2023-08-10
24437,2021-11-27,4431.97,2021-05-28
24438,2022-10-03,385.57,2022-11-20
24439,2021-07-20,2009.74,2021-06-26
24440,2023-07-06,-392.70,2021-08-28
24441,2022-09-04,-188.17,2021-11-20
24442,2023-05-02,1337.86,2021-12-17
24443,2023-07-13,487.03,2023-01-07
24444,2022-01-09,2763.80,2021-07-08
24445,2021-10-20,521.66,2022-08-14
24446,2022-04-22,-97.86,2023-11-14
24447,2023-08-08,1156.06,2022-11-27
24448,2023-10-11,2602.87,2022-05-21
24449,2021-02-18,-840.49,2021-08-06
24450,2023-11-13,-292.56,2023-02-14
24451,2022-01-15,3162.38,2021-07-03
24452,2021-10-16,1569.23,2023-02-15
24453,2021-11-30,63.85,2021-05-31
24454,2021-06-25,4004.25,2021-02-02
24455,2021-06-12,1305.57,2023-11-13
24456,2023-11-24,1288.55,2022-07-13
24457,2022-04-20,-114.67,2022-02-11
24458,2021-07-19,903.45,2021-03-29
24459,2022-05-17,3204.65,2022-07-14
24460,2021-10-26,4232.55,2022-07-20
24461,2022-07-17,2948.63,2022-09-28
24462,2021-12-18,3830.30,2021-05-13
24463,2023-09-01,110.43,2021-09-19
24464,2022-09-27,596.11,2021-01-04
24465,2023-03-15,4034.70,2021-02-27
24466,2023-02-08,1408.25,2023-09-16
24467,2023-02-03,1440.58,2021-05-17
24468,2021-01-20,1857.46,2023-01-17
24469,2021-05-23,1900.22,2022-04-13
24470,2022-02-18,1610.27,2023-02-08
24471,2021-03-13,2151.08,2022-06-25
24472,2021-05-03,3103.55,2022-03-19
24473,2021-10-09,725.65,2021-06-04
24474,2021-01-03,-530.81,2023-07-10
24475,2023-07-15,1848.03,2021-02-15
24476,2021-03-03,3343.95,2022-03-28
24477,2023-01-24,1725.32,2022-05-10
24478,2021-01-31,30.91,2021-01-19
24479,2021-08-07,3660.97,2022-08-10
24480,2021-01-12,868.17,2022-01-03
24481,2023-11-25,2199.51,2021-07-14
24482,2021-06-28,445.76,2023-04-10
24483,2021-12-14,4958.10,2021-12-23
24484,2023-02-17,-346.17,2021-12-11
24485,2022-10-06,1501.40,2023-01-11
24486,2023-04-04,4996.10,2023-01-08
24487,2023-09-22,3130.79,2023-10-29
24488,2023-03-15,439.38,2023-02-26
24489,2023-04-11,1870.01,2022-10-01
24490,2022-02-03,-428.71,2023-03-18
24491,2022-12-27,-151.53,2022-05-20
24492,2022-05-05,3807.35,2021-10-31
24493,2021-03-17,1977.01,2022-09-25
24494,2021-04-21,3380.60,2021-08-26
24495,2021-03-20,185.48,2021-08-15
24496,2021-10-17,1194.93,2022-08-08
24497,2022-08-26,4747.38,2021-03-24
24498,2023-06-01,3724.47,2021-10-01
24499,2022-12-16,1477.75,2021-08-27
24500,2021-11-30,4102.05,2022-12-23
24501,2021-05-21,3689.28,2021-09-07
24502,2021-04-27,2605.18,2021-08-03
24503,2022-05-17,4885.00,2023-09-05
24504,2021-01-20,3979.70,2022-02-21
24505,2022-02-16,-192.29,2022-08-29
24506,2021-05-30,2535.70,2023-11-01
24507,2021-09-12,3158.75,2022-02-22
24508,2022-09-19,3243.26,2023-10-12
24509,2023-03-11,133.81,2023-05-25
24510,2022-07-09,1482.16,2022-03-08
24511,2022-03-20,3212.81,2022-09-03
24512,2023-03-29,1607.40,2023-06-04
24513,2022-11-29,1548.81,2022-06-23
24514,2023-12-07,1378.09,2022-07-13
24515,2022-12-22,3767.96,2022-01-13
24516,2023-11-25,2029.79,2021-08-18
24517,2022-11-04,1610.58,2023-08-23
24518,2021-05-25,2204.91,2021-05-28
24519,2023-10-22,4877.77,2023-11-04
24520,2021-03-12,3137.65,2023-07-05
24521,2022-10-06,2063.61,2021-05-14
24522,2021-10-22,2288.56,2021-09-08
24523,2021-10-04,472.59,2022-05-24
24524,2021-07-05,1956.56,2023-10-08
24525,2023-05-20,4494.45,2021-10-30
24526,2023-10-05,883.01,2021-02-23
24527,2021-02-14,1475.39,2023-05-19
24528,2022-07-25,4888.80,2022-07-14
24529,2023-06-25,3881.58,2022-07-12
24530,2022-03-31,-875.93,2021-10-20
24531,2023-11-20,1064.24,2021-12-06
24532,2023-05-22,3714.44,2022-03-23
24533,2023-08-06,181.50,2021-01-09
24534,2022-06-12,-340.49,2022-08-06
24535,2022-03-15,4880.79,2022-11-02
24536,2022-09-24,2172.26,2022-08-27
24537,2021-06-28,882.96,2022-04-29
24538,2023-11-19,919.10,2022-04-09
24539,2021-10-01,-618.40,2023-12-22
24540,2022-11-14,-669.95,2023-07-01
24541,2021-11-27,4965.69,2022-05-27
24542,2023-10-29,3754.65,2023-03-25
24543,2023-05-10,-846.83,2022-11-24
24544,2021-06-02,3978.62,2022-05-04
24545,2023-11-02,3981.43,2022-10-02
24546,2023-02-05,1077.36,2022-10-21
24547,2022-03-30,2825.81,2023-01-25
24548,2022-07-13,2395.11,2023-03-21
24549,2021-10-16,2608.48,2023-06-01
24550,2021-12-28,2894.19,2022-12-13
24551,2021-03-08,1323.40,2022-11-28
24552,2021-12-03,4996.81,2022-08-02
24553,2023-06-03,3258.18,2022-04-24
24554,2022-05-29,-791.55,2021-10-24
24555,2022-01-20,2057.97,2023-06-25
24556,2023-09-20,-39.45,2023-07-08
24557,2021-05-31,2078.71,2023-04-15
24558,2022-11-26,-965.02,2022-10-17
24559,2023-04-23,4582.20,2023-08-05
24560,2021-02-19,2556.45,2021-06-26
24561,2021-07-16,3578.47,2023-05-28
24562,2022-12-17,-840.36,2023-02-05
24563,2022-05-08,2775.46,2024-01-01
24564,2022-12-19,4157.56,2022-05-06
24565,2023-05-12,-657.14,2021-08-05
24566,2021-04-14,882.50,2023-06-01
24567,2022-09-27,3061.11,2021-04-23
24568,2021-08-27,1123.15,2023-08-17
24569,2023-12-22,4680.67,2021-04-01
24570,2022-01-19,2330.76,2023-05-05
24571,2022-04-05,486.60,2022-05-10
24572,2022-03-13,1697.67,2022-08-23
24573,2023-02-22,2644.17,2022-09-04
24574,2023-12-14,3268.13,2023-12-28
24575,2023-02-03,332.57,2022-10-04
24576,2021-09-15,826.30,2021-09-03
24577,2023-04-06,3235.27,2022-06-05
24578,2023-04-24,-723.51,2022-02-21
24579,2023-02-01,2175.66,2021-04-02
24580,2022-06-06,584.44,2023-09-01
24581,2022-05-30,2808.41,2022-02-21
24582,2022-09-05,1463.58,2022-09-20
24583,2021-01-12,141.85,2021-05-19
24584,2023-11-18,-335.62,2021-02-12
24585,2021-06-04,2505.09,2023-08-11
24586,2021-04-20,4422.29,2023-12-24
24587,2021-03-18,2083.04,2022-11-01
24588,2023-02-28,1537.35,2021-10-15
24589,2023-04-28,665.24,2022-10-10
24590,2023-12-10,-688.34,2022-06-30
24591,2022-10-25,-70.00,2021-07-26
24592,2023-04-22,2110.95,2022-11-11
24593,2021-05-03,2706.42,2021-08-23
24594,2022-02-20,102.71,2021-01-02
24595,2021-02-25,805.72,2022-02-08
24596,2021-03-20,4571.44,2021-04-02
24597,2023-02-12,2053.34,2023-06-01
24598,2023-11-16,1964.53,2021-05-02
24599,2023-06-14,1732.06,2023-09-29
24600,2022-03-09,-543.63,2023-01-08
24601,2021-10-29,4353.83,2023-07-24
24602,2022-08-24,1848.73,2021-10-24
24603,2021-06-26,278.75,2023-03-17
24604,2022-10-29,-890.96,2021-02-20
24605,2023-08-26,1748.48,2022-05-15
24606,2023-10-22,-305.41,2022-10-17
24607,2021-02-19,2341.39,2022-04-22
24608,2021-12-03,2738.02,2022-11-01
24609,2022-10-19,3577.98,2021-10-16
24610,2021-01-23,3173.04,2021-11-29
24611,2021-09-24,4885.99,2023-04-06
24612,2021-06-03,2070.40,2023-11-03
24613,2024-01-01,-771.06,2021-10-10
24614,2022-02-04,4532.41,2023-03-05
24615,2023-07-06,3337.43,2021-12-10
24616,2021-05-11,1883.13,2022-05-22
24617,2021-11-17,-977.33,2023-10-09
24618,2023-03-28,4509.62,2021-05-23
24619,2021-06-21,1251.01,2023-10-21
24620,2023-08-28,-757.78,2021-04-07
24621,2023-02-08,2162.79,2022-03-04
24622,2023-03-10,2287.21,2022-07-27
24623,2021-12-29,3143.03,2022-02-03
24624,2022-06-01,297.73,2023-01-20
24625,2022-07-12,-98.84,2023-02-13
24626,2023-04-26,41.18,2022-05-17
24627,2021-10-20,-564.70,2023-04-06
24628,2022-08-27,405.61,2021-10-05
24629,2023-01-21,4525.63,2023-12-31
24630,2021-09-27,4773.30,2021-10-06
24631,2021-08-29,4447.52,2022-07-14
24632,2021-10-25,1408.00,2022-12-15
24633,2023-09-14,-480.37,2021-04-22
24634,2023-07-07,3847.58,2022-11-22
24635,2021-09-29,1395.72,2023-04-05
24636,2021-08-28,3307.75,2021-01-17
24637,2022-01-26,3354.71,2023-05-22
24638,2021-10-17,-108.57,2022-09-03
24639,2022-06-19,727.26,2022-12-15
24640,2023-02-08,2482.50,2023-05-02
24641,2023-12-09,4662.92,2021-07-05
24642,2021-08-16,143.56,2022-10-17
24643,2022-08-07,1746.50,2022-02-28
24644,2022-12-25,2534.72,2022-12-16
24645,2022-10-01,3843.65,2022-07-30
24646,2021-06-11,1506.58,2023-07-16
24647,2022-11-28,4167.58,2022-10-30
24648,2022-11-27,1229.02,2021-09-21
24649,2022-04-03,-145.48,2021-09-08
24650,2022-06-12,3256.88,2022-05-20
24651,2021-08-25,4306.40,2022-04-28
24652,2021-06-24,2360.37,2023-01-19
24653,2021-05-26,-758.95,2022-06-24
24654,2021-09-01,1353.43,2022-10-31
24655,2023-10-17,2306.87,2022-02-16
24656,2022-10-11,2465.92,2022-09-28
24657,2022-10-16,2636.35,2021-12-22
24658,2021-03-11,2857.61,2021-03-19
24659,2021-08-24,1114.33,2022-10-12
24660,2022-02-13,-561.52,2022-01-28
24661,2023-11-05,-444.34,2021-08-24
24662,2023-03-11,2686.23,2023-08-22
24663,2021-07-01,-322.17,2021-07-26
24664,2023-12-07,832.57,2021-12-16
24665,2022-03-05,4727.90,2023-09-23
24666,2022-04-08,4485.63,2022-08-08
24667,2023-12-30,1312.05,2023-11-25
24668,2023-03-31,4916.11,2021-08-18
24669,2021-10-16,3058.00,2021-06-18
24670,2021-09-19,2107.76,2022-05-03
24671,2023-07-21,6.92,2023-11-14
24672,2023-01-09,3530.34,2022-12-28
24673,2021-02-07,174.43,2022-12-19
24674,2022-05-29,4282.71,2022-03-11
24675,2021-11-05,3735.78,2021-10-23
24676,2023-08-01,4166.34,2022-08-18
24677,2022-12-01,2886.46,2021-05-30
24678,2022-05-26,1940.61,2023-05-24
24679,2023-05-27,45.55,2023-08-03
24680,2021-06-21,-146.47,2023-06-14
24681,2023-11-22,942.38,2022-12-29
24682,2021-05-21,2452.43,2021-10-07
24683,2021-06-01,3587.96,2023-10-07
24684,2021-04-14,3144.43,2022-01-06
24685,2022-07-02,4230.38,2023-09-07
24686,2022-09-12,-641.15,2021-08-09
24687,2022-06-25,-127.02,2023-03-14
24688,2023-10-29,50.26,2022-11-08
24689,2022-01-30,-311.13,2022-02-22
24690,2023-10-01,-113.25,2023-01-20
24691,2021-12-04,1578.48,2021-04-18
24692,2023-08-16,368.19,2023-03-25
24693,2023-08-14,4879.54,2022-08-05
24694,2023-09-28,3052.97,2021-05-11
24695,2021-07-23,1574.03,2023-03-10
24696,2022-09-09,2458.89,2022-03-30
24697,2022-04-05,4076.67,2021-04-27
24698,2023-12-09,1728.80,2021-12-13
24699,2021-03-16,-613.28,2021-11-26
24700,2023-02-10,1632.18,2022-12-14
24701,2021-04-27,1055.46,2022-09-20
24702,2021-01-08,3582.54,2022-12-05
24703,2022-11-16,1634.85,2021-10-25
24704,2023-03-29,225.10,2022-05-18
24705,2023-06-11,1108.48,2023-07-14
24706,2021-06-18,1929.97,2021-12-31
24707,2021-11-30,2983.02,2022-11-11
24708,2021-10-28,747.26,2021-09-11
24709,2022-05-15,3353.85,2022-06-08
24710,2021-07-19,2704.23,2023-08-21
24711,2023-10-12,4203.43,2022-01-06
24712,2022-08-13,3971.79,2023-12-17
24713,2022-10-01,2892.31,2023-12-19
24714,2021-03-20,946.19,2022-09-29
24715,2021-05-28,435.95,2023-08-31
24716,2022-08-11,739.13,2023-07-21
24717,2021-02-15,1250.47,2023-07-05
24718,2022-04-19,2782.57,2023-01-05
24719,2023-03-22,-182.21,2022-08-27
24720,2023-07-19,3011.54,2021-08-26
24721,2023-12-05,3487.93,2023-10-13
24722,2021-12-11,1869.02,2022-02-10
24723,2022-09-06,2683.68,2021-10-07
24724,2022-08-14,1265.67,2023-03-15
24725,2021-05-22,3828.79,2023-12-09
24726,2022-10-28,3510.66,2023-03-04
24727,2021-10-31,596.17,2022-03-21
24728,2023-10-19,752.20,2022-12-09
24729,2023-07-18,212.65,2022-02-09
24730,2022-01-20,3517.58,2022-06-21
24731,2021-06-14,3060.59,2023-12-21
24732,2023-01-23,4642.34,2023-08-19
24733,2022-04-26,-286.28,2021-12-17
24734,2021-06-25,4217.93,2022-11-02
24735,2022-07-04,-336.32,2022-02-01
24736,2023-01-18,3705.93,2022-09-01
24737,2022-03-27,439.27,2021-12-30
24738,2023-02-10,4604.07,2022-04-11
24739,2023-03-27,3623.31,2023-07-14
24740,2022-11-05,2638.62,2022-02-05
24741,2022-07-07,3379.01,2021-12-31
24742,2023-05-15,1532.78,2023-05-28
24743,2023-10-27,1266.64,2021-07-17
24744,2021-12-13,3141.64,2022-10-02
24745,2022-10-29,1361.69,2022-05-15
24746,2023-06-07,-375.42,2023-05-01
24747,2021-04-23,1754.79,2022-02-07
24748,2023-11-18,4318.19,2022-02-11
24749,2023-12-06,2869.13,2023-08-01
24750,2021-06-19,146.55,2021-11-14
24751,2021-03-18,4667.14,2021-05-14
24752,2022-11-19,2561.42,2022-06-05
24753,2021-07-04,3796.67,2023-09-04
24754,2021-06-04,4171.78,2021-05-08
24755,2022-12-24,4064.54,2022-07-18
24756,2023-06-13,3005.04,2023-10-11
24757,2021-08-18,2540.34,2021-05-29
24758,2023-04-01,-358.70,2023-10-03
24759,2022-07-03,1753.66,2021-07-11
24760,2022-03-07,-136.38,2023-08-28
24761,2022-07-12,3598.86,2022-04-18
24762,2023-04-20,1676.00,2022-10-25
24763,2023-12-10,4194.82,2022-11-08
24764,2023-02-04,2122.35,2023-09-23
24765,2021-10-23,4697.76,2022-02-20
24766,2021-03-12,2800.49,2022-02-06
24767,2021-09-02,2572.39,2023-09-02
24768,2022-10-22,3679.94,2022-10-04
24769,2023-03-17,1093.88,2021-07-22
24770,2023-05-03,4203.32,2021-06-13
24771,2021-03-05,1285.86,2021-05-20
24772,2023-04-03,1250.30,2022-11-08
24773,2022-09-28,4265.28,2021-01-29
24774,2022-06-25,4943.24,2023-10-03
24775,2023-07-01,3584.18,2023-10-06
24776,2022-03-01,3997.30,2023-01-05
24777,2021-05-10,3921.72,2023-11-26
24778,2021-05-08,2630.64,2021-07-08
24779,2022-05-28,1849.27,2021-02-16
24780,2022-11-05,4807.17,2023-11-10
24781,2022-02-20,624.50,2023-10-04
24782,2021-08-19,4275.01,2021-06-21
24783,2023-12-01,1008.93,2023-12-09
24784,2021-05-05,1355.31,2022-09-13
24785,2021-01-22,3306.67,2021-07-18
24786,2022-08-21,3533.49,2023-12-22
24787,2022-04-28,115.73,2023-09-13
24788,2022-12-08,-776.69,2021-02-19
24789,2023-11-16,2464.83,2022-05-10
24790,2021-04-10,3472.28,2023-10-30
24791,2022-01-13,-536.43,2023-11-30
24792,2021-03-02,3382.72,2021-07-08
24793,2022-12-17,580.01,2021-12-10
24794,2023-05-19,-238.04,2023-06-28
24795,2022-09-02,1589.72,2022-02-18
24796,2023-07-11,3533.69,2022-01-29
24797,2023-10-06,4142.89,2023-03-03
24798,2022-07-29,1551.23,2022-05-18
24799,2023-02-02,-192.32,2022-05-06
24800,2023-03-29,-981.12,2022-01-18
24801,2023-09-27,1648.82,2023-09-12
24802,2021-08-30,3804.43,2022-06-19
24803,2022-07-12,-833.09,2022-08-29
24804,2022-05-01,4355.70,2021-01-05
24805,2023-09-19,4314.68,2021-06-12
24806,2023-08-15,-809.02,2022-11-28
24807,2022-04-24,4493.83,2021-01-15
24808,2022-09-06,4632.96,2023-08-12
24809,2023-03-23,187.26,2022-08-26
24810,2022-09-22,846.50,2021-01-14
24811,2023-03-13,2391.85,2022-02-15
24812,2022-11-05,-690.24,2021-02-12
24813,2023-01-10,3323.13,2022-06-08
24814,2022-04-14,378.53,2021-10-05
24815,2021-12-04,1702.99,2021-03-12
24816,2022-09-25,4128.35,2023-09-14
24817,2021-06-04,3474.93,2023-12-28
24818,2022-05-04,1072.75,2021-04-01
24819,2023-10-22,3209.01,2022-08-18
24820,2021-03-30,570.69,2022-02-04
24821,2021-03-25,4276.06,2021-08-11
24822,2023-08-06,3255.65,2023-08-04
24823,2021-01-03,323.16,2023-01-21
24824,2023-12-13,-17.49,2021-09-16
24825,2022-06-17,4317.53,2021-07-03
24826,2023-08-30,743.29,2021-10-14
24827,2022-09-22,2569.98,2022-10-04
24828,2022-07-10,-505.66,2021-11-03
24829,2023-08-20,-502.42,2023-02-12
24830,2021-05-02,1295.94,2021-02-21
24831,2022-09-03,659.23,2021-08-15
24832,2021-01-05,2720.42,2023-09-08
24833,2023-08-31,1441.72,2023-06-13
24834,2022-03-15,3415.42,2021-09-17
24835,2021-07-19,1739.82,2023-11-27
24836,2023-05-20,-230.09,2021-10-12
24837,2023-09-01,4571.57,2022-10-26
24838,2023-04-15,1000.49,2022-12-13
24839,2022-06-24,1604.71,2023-10-02
24840,2022-04-06,-345.94,2023-10-17
24841,2023-03-26,2991.82,2022-09-18
24842,2023-08-18,1620.39,2021-07-16
24843,2023-10-11,-789.37,2021-04-25
24844,2023-10-23,4053.70,2022-08-27
24845,2022-01-24,3967.36,2022-06-24
24846,2021-11-29,244.76,2023-05-03
24847,2022-10-04,2196.93,2022-04-07
24848,2023-08-21,4032.76,2021-06-15
24849,2022-11-13,2643.13,2021-11-05
24850,2021-08-12,4079.87,2022-08-21
24851,2023-10-08,-710.49,2022-09-12
24852,2021-05-22,1385.78,2023-02-26
24853,2021-10-24,13.12,2021-10-06
24854,2021-08-31,1673.24,2023-03-01
24855,2021-04-17,2720.27,2022-02-04
24856,2022-09-11,587.95,2022-11-16
24857,2021-08-01,4914.21,2022-09-18
24858,2021-07-19,2829.89,2021-07-09
24859,2023-10-02,404.36,2023-09-15
24860,2022-10-05,199.51,2023-10-28
24861,2021-09-26,-790.78,2021-07-15
24862,2022-09-01,635.19,2021-03-28
24863,2023-09-14,-154.40,2023-12-11
24864,2023-11-12,4287.88,2021-04-27
24865,2021-05-30,959.86,2023-09-19
24866,2021-03-09,2370.86,2022-10-06
24867,2023-12-12,841.85,2021-09-14
24868,2021-02-11,3141.72,2021-07-12
24869,2022-02-23,538.63,2021-10-01
24870,2023-11-19,2656.48,2023-01-17
24871,2022-02-02,1772.94,2022-09-11
24872,2022-08-07,4494.83,2022-11-24
24873,2023-10-16,1811.29,2023-06-27
24874,2021-10-17,-333.07,2023-06-13
24875,2021-06-03,1962.36,2023-07-30
24876,2021-06-12,4672.11,2022-11-20
24877,2022-08-24,4108.01,2023-02-08
24878,2023-11-09,2717.46,2023-03-08
24879,2021-07-29,3171.55,2022-09-10
24880,2021-07-30,3725.90,2023-12-19
24881,2021-08-13,1991.12,2021-06-04
24882,2023-04-08,21.87,2022-05-18
24883,2023-02-26,2179.94,2022-11-18
24884,2023-03-31,-830.23,2023-08-13
24885,2022-09-30,13.65,2022-07-17
24886,2022-08-20,4558.43,2023-09-19
24887,2021-06-05,4729.69,2021-08-07
24888,2023-05-17,-680.16,2021-04-26
24889,2023-12-09,2602.79,2022-05-04
24890,2021-02-28,3819.92,2023-07-14
24891,2022-06-27,1046.67,2023-02-15
24892,2023-10-28,3908.81,2021-09-05
24893,2023-03-28,3531.45,2021-10-04
24894,2021-12-12,2482.37,2022-10-27
24895,2022-10-29,-116.00,2021-01-18
24896,2021-08-19,3760.88,2021-10-03
24897,2022-03-10,989.61,2022-03-28
24898,2021-06-21,385.04,2021-03-07
24899,2021-07-11,4921.78,2023-04-11
24900,2021-09-10,613.77,2021-09-24
24901,2023-12-10,2509.02,2022-11-12
24902,2023-01-24,3328.44,2023-12-29
24903,2023-11-22,-363.73,2023-06-21
24904,2023-09-05,3394.58,2021-08-14
24905,2021-09-27,1841.19,2022-08-31
24906,2023-02-15,3440.85,2021-03-05
24907,2022-10-03,1653.19,2022-07-28
24908,2022-10-15,1591.16,2021-03-09
24909,2021-09-27,1785.62,2023-11-10
24910,2022-09-27,3949.02,2021-09-30
24911,2023-12-22,3843.62,2023-07-22
24912,2023-09-19,409.75,2022-12-30
24913,2022-12-14,2977.08,2023-12-15
24914,2021-01-11,-420.45,2022-11-27
24915,2021-01-06,4516.11,2022-06-30
24916,2021-08-21,3111.13,2022-03-07
24917,2022-04-19,-241.87,2023-02-10
24918,2022-01-27,2535.08,2023-07-18
24919,2021-11-01,4326.10,2022-06-25
24920,2023-11-23,-160.58,2021-12-06
24921,2023-01-25,3551.09,2023-05-04
24922,2021-10-08,1313.22,2022-07-10
24923,2021-04-27,4376.05,2022-07-02
24924,2023-01-18,-42.83,2023-12-14
24925,2021-12-24,3225.60,2022-09-15
24926,2021-07-30,419.76,2023-02-05
24927,2022-07-28,87.12,2021-03-13
24928,2022-09-07,820.39,2021-04-09
24929,2023-05-20,4091.35,2023-04-13
24930,2021-06-21,-865.33,2023-12-01
24931,2023-02-28,-867.37,2021-12-20
24932,2021-06-27,-256.81,2021-09-29
24933,2022-09-23,1743.39,2021-07-05
24934,2021-07-31,3656.35,2023-06-07
24935,2023-10-23,640.49,2022-04-01
24936,2021-08-17,1888.59,2023-03-17
24937,2022-02-03,2850.16,2023-09-15
24938,2022-07-21,-107.04,2023-11-25
24939,2022-11-27,1941.37,2023-05-14
24940,2022-05-07,3793.58,2021-05-15
24941,2021-07-12,2199.56,2023-07-30
24942,2022-02-03,892.08,2022-07-09
24943,2022-09-16,2924.52,2023-02-05
24944,2022-03-18,2938.27,2022-08-12
24945,2021-04-05,4943.32,2023-10-30
24946,2023-04-11,1439.92,2021-08-03
24947,2023-01-18,2210.71,2022-10-07
24948,2023-05-13,4159.73,2023-11-07
24949,2021-12-22,3454.79,2021-07-17
24950,2021-09-17,4909.98,2022-08-12
24951,2022-10-25,2509.23,2021-08-08
24952,2021-08-19,1326.46,2021-06-29
24953,2021-04-14,2975.51,2021-12-29
24954,2021-06-28,-111.73,2023-11-11
24955,2023-02-22,3684.59,2023-12-09
24956,2023-06-11,3017.66,2022-10-25
24957,2021-01-25,1438.38,2023-12-14
24958,2022-03-23,2446.78,2023-04-01
24959,2023-11-04,92.24,2022-06-26
24960,2021-09-12,3010.18,2022-12-21
24961,2021-08-27,2201.08,2022-12-29
24962,2021-12-25,147.38,2023-07-21
24963,2021-11-09,2869.72,2021-01-16
24964,2021-06-23,4051.44,2022-09-08
24965,2021-06-14,4628.17,2021-06-06
24966,2023-04-26,4493.42,2021-05-20
24967,2023-11-15,-558.19,2023-08-21
24968,2022-12-10,3763.20,2021-02-15
24969,2022-04-22,728.73,2021-01-20
24970,2023-10-20,1083.27,2021-06-05
24971,2021-09-02,2945.62,2023-02-21
24972,2022-08-18,2288.91,2021-08-09
24973,2021-12-09,788.72,2021-03-29
24974,2023-04-02,77.92,2023-09-24
24975,2021-04-24,4385.41,2022-06-09
24976,2021-09-17,4939.05,2021-11-08
24977,2023-01-15,3951.58,2023-12-23
24978,2023-04-03,4023.79,2023-03-22
24979,2022-08-16,-737.04,2023-07-26
24980,2021-12-12,1760.47,2023-04-27
24981,2021-08-12,4790.51,2022-11-28
24982,2021-02-14,-361.41,2023-04-06
24983,2023-08-17,2676.24,2023-08-17
24984,2023-09-18,3075.14,2023-06-27
24985,2022-07-07,3551.42,2023-06-28
24986,2021-09-03,2404.37,2022-04-01
24987,2021-12-20,3084.07,2023-12-12
24988,2021-02-03,2876.52,2022-03-26
24989,2023-01-02,3782.66,2021-10-25
24990,2022-08-15,4791.49,2023-08-25
24991,2023-04-18,4352.79,2022-07-13
24992,2022-08-14,4532.51,2023-02-24
24993,2022-07-21,2502.09,2023-01-25
24994,2023-04-04,4562.00,2021-08-08
24995,2023-11-10,4232.20,2022-09-11
24996,2022-11-08,3964.89,2023-02-12
24997,2023-10-08,-900.13,2022-07-15
24998,2022-03-18,-99.14,2021-08-19
24999,2021-06-16,4022.30,2021-08-09
25000,2022-05-13,115.58,2021-05-15
25001,2021-04-14,-423.76,2022-07-21
25002,2021-09-07,4310.66,2021-04-30
25003,2021-10-15,2160.57,2021-10-16
25004,2023-09-16,4249.85,2023-04-30
25005,2021-03-04,2841.35,2023-01-14
25006,2022-03-18,4160.88,2021-09-10
25007,2021-10-07,-216.77,2021-11-20
25008,2023-04-02,-464.54,2021-08-26
25009,2022-04-18,1946.80,2021-12-18
25010,2023-05-12,4217.16,2021-10-05
25011,2023-01-04,2940.05,2022-02-03
25012,2023-07-30,-806.03,2022-10-08
25013,2023-11-04,3128.10,2022-07-22
25014,2022-06-13,-948.22,2022-05-29
25015,2022-12-03,184.89,2021-05-16
25016,2022-12-22,3298.99,2021-12-30
25017,2022-08-04,3185.05,2021-01-21
25018,2023-05-18,1421.42,2021-11-20
25019,2023-10-19,1.25,2023-12-18
25020,2023-11-25,3441.45,2023-06-17
25021,2021-11-18,2835.88,2023-09-14
25022,2021-02-16,489.66,2021-03-15
25023,2021-08-15,375.52,2023-09-27
25024,2022-12-25,3065.70,2022-10-15
25025,2022-01-21,901.25,2023-12-30
25026,2023-10-24,2377.20,2021-09-06
25027,2023-10-20,2057.63,2022-02-22
25028,2022-09-12,4054.49,2021-08-09
25029,2022-10-14,1445.79,2021-10-03
25030,2023-07-10,1579.87,2023-04-28
25031,2021-06-17,1354.85,2022-02-21
25032,2023-12-17,2026.86,2021-12-11
25033,2022-05-21,4548.71,2023-08-31
25034,2021-07-01,2108.79,2023-08-04
25035,2022-06-23,2582.69,2021-09-01
25036,2023-04-24,3212.14,2021-12-12
25037,2023-04-11,4527.02,2022-08-04
25038,2021-06-13,1901.87,2021-11-27
25039,2023-04-05,3097.99,2021-08-23
25040,2023-11-23,3996.22,2022-01-26
25041,2021-03-06,4532.25,2021-10-11
25042,2021-06-30,2464.95,2023-11-05
25043,2023-09-21,1314.93,2023-04-01
25044,2021-04-18,4649.70,2021-01-16
25045,2022-11-28,3542.36,2023-09-18
25046,2022-06-26,3838.64,2021-02-05
25047,2021-11-26,3902.80,2022-12-29
25048,2022-01-13,-777.81,2021-10-07
25049,2023-08-16,4477.63,2021-07-09
25050,2022-07-29,-268.28,2023-08-06
25051,2021-10-29,2947.47,2023-02-11
25052,2023-02-01,2688.85,2022-10-01
25053,2023-05-15,-275.70,2023-06-21
25054,2022-12-19,2886.13,2022-10-07
25055,2023-09-08,-764.49,2022-05-10
25056,2022-09-02,2314.05,2022-12-15
25057,2023-11-09,3526.01,2021-07-18
25058,2021-11-09,2481.28,2022-07-22
25059,2021-07-08,3103.80,2023-05-13
25060,2023-03-03,3984.95,2022-11-12
25061,2022-08-04,2060.36,2023-01-21
25062,2021-08-18,1429.35,2022-07-16
25063,2021-09-30,956.49,2021-02-19
25064,2021-11-25,-514.34,2023-07-12
25065,2023-05-10,600.45,2021-12-28
25066,2022-09-08,3267.92,2021-09-17
25067,2021-02-12,3106.46,2023-09-29
