id,transaction_date,amount,created_at
14943,2022-05-19,2582.09,2022-05-06
14944,2021-01-12,1411.04,2021-04-19
14945,2023-10-24,1822.93,2022-12-07
14946,2021-01-25,411.59,2021-03-09
14947,2023-01-24,4043.87,2022-03-06
14948,2021-10-23,49.04,2023-03-29
14949,2021-12-14,3536.11,2022-12-13
14950,2021-01-04,-310.21,2023-02-21
14951,2021-04-04,587.31,2023-11-25
14952,2022-01-19,-72.58,2021-06-08
14953,2022-07-20,24.74,2022-04-14
14954,2022-04-08,3146.88,2021-04-08
14955,2023-01-20,668.71,2021-08-02
14956,2021-09-08,4702.58,2023-07-07
14957,2021-04-19,350.64,2021-08-13
14958,2022-05-03,4122.63,2021-09-29
14959,2023-08-09,1105.42,2022-04-23
14960,2021-02-07,3763.96,2022-10-05
14961,2021-04-15,-802.44,2022-07-19
14962,2022-12-17,911.12,2021-08-26
14963,2023-10-03,3053.87,2023-04-11
14964,2022-05-12,3499.01,2021-12-09
14965,2021-03-07,2975.93,2023-04-13
14966,2023-03-17,4098.89,2023-06-19
14967,2021-06-01,1273.90,2023-04-04
14968,2023-02-11,2736.64,2023-11-10
14969,2021-04-04,1055.41,2023-12-02
14970,2023-12-22,-4.62,2021-09-17
14971,2022-09-25,1809.90,2022-01-10
14972,2022-05-24,2450.42,2023-07-26
14973,2021-05-16,-333.56,2022-10-17
14974,2022-07-19,3206.02,2023-10-12
14975,2022-05-10,3645.38,2023-09-06
14976,2022-11-11,4973.52,2023-02-18
14977,2022-03-31,-427.48,2021-03-30
14978,2021-01-12,-432.73,2023-11-14
14979,2022-12-24,225.30,2023-12-04
14980,2022-09-16,3378.01,2021-06-18
14981,2023-03-01,-210.69,2022-01-28
14982,2022-03-01,-208.37,2022-11-12
14983,2023-11-04,2303.13,2022-04-07
14984,2022-10-10,1801.92,2022-09-22
14985,2022-12-19,2519.94,2023-12-29
14986,2022-02-19,3524.37,2023-01-09
14987,2023-04-12,3221.33,2022-10-21
14988,2021-01-02,1892.13,2021-11-21
14989,2023-04-01,3709.21,2022-01-30
14990,2023-02-05,4588.37,2023-09-05
14991,2021-12-27,-39.76,2021-06-16
14992,2023-10-26,1782.83,2021-06-20
14993,2023-10-17,1949.74,2023-08-01
14994,2023-01-14,2756.96,2023-11-12
14995,2023-12-14,545.42,2023-07-31
14996,2022-11-27,-112.11,2021-01-27
14997,2022-02-08,793.92,2023-09-01
14998,2022-02-05,3633.00,2023-12-18
14999,2023-08-05,4211.35,2021-08-30
15000,2023-10-08,-850.38,2023-03-05
15001,2023-10-12,2773.11,2022-08-21
15002,2022-02-13,1608.95,2023-03-28
15003,2022-01-03,712.06,2021-04-17
15004,2021-06-06,-740.50,2023-06-18
15005,2021-12-03,3005.14,2021-05-29
15006,2022-02-27,2130.27,2021-03-17
15007,2023-10-30,535.47,2023-10-20
15008,2021-02-13,4148.68,2023-02-16
15009,2021-01-07,3834.69,2023-08-30
15010,2021-11-19,-658.02,2023-11-03
15011,2021-06-22,4990.46,2023-03-02
15012,2022-07-11,1051.87,2023-07-04
15013,2021-11-27,1096.89,2021-12-06
15014,2023-05-03,2028.20,2021-09-04
15015,2021-06-21,3830.33,2022-07-30
15016,2022-07-04,1310.83,2021-05-24
15017,2022-07-15,4205.33,2021-05-11
15018,2021-09-06,1956.88,2023-06-06
15019,2023-09-08,3862.73,2022-09-13
15020,2021-12-09,2917.33,2022-05-13
15021,2021-08-11,3665.01,2023-07-13
15022,2022-10-05,1227.81,2021-09-07
15023,2021-06-10,3062.46,2022-09-13
15024,2021-11-02,-324.47,2022-01-22
15025,2023-07-22,4873.01,2023-08-05
15026,2022-04-04,506.11,2022-02-28
15027,2021-10-23,3543.29,2021-02-04
15028,2023-05-28,-635.49,2022-01-17
15029,2023-01-09,3917.24,2023-12-08
15030,2022-11-12,1720.50,2023-03-10
15031,2022-03-16,3546.86,2022-06-06
15032,2022-06-27,2882.65,2021-02-25
15033,2022-03-07,1018.08,2023-12-25
15034,2022-04-10,2207.87,2021-02-04
15035,2023-11-14,981.49,2022-08-03
15036,2022-01-20,2016.22,2021-08-06
15037,2022-10-11,4290.50,2021-12-05
15038,2021-11-21,1968.77,2022-02-19
15039,2021-09-29,677.85,2022-01-21
15040,2022-09-04,1368.11,2022-03-03
15041,2021-12-25,4067.92,2022-07-09
15042,2023-11-28,4068.71,2023-04-29
15043,2023-03-27,2035.92,2023-08-29
15044,2022-09-08,2191.30,2021-11-10
15045,2022-11-24,3452.87,2022-09-18
15046,2023-03-10,4020.45,2023-11-12
15047,2021-03-29,4154.47,2023-09-03
15048,2023-02-11,-807.74,2022-05-03
15049,2023-07-21,1944.26,2021-08-08
15050,2022-10-17,-248.47,2021-04-24
15051,2021-11-10,4525.47,2023-02-24
15052,2022-05-28,4578.48,2023-03-13
15053,2023-06-05,987.76,2021-01-31
15054,2023-02-20,1547.89,2022-12-24
15055,2022-10-25,255.21,2022-07-24
15056,2022-11-20,4827.51,2023-01-08
15057,2023-04-27,4683.05,2023-12-15
15058,2023-05-22,2810.54,2021-09-21
15059,2021-09-15,2617.09,2021-09-06
15060,2023-09-27,1468.68,2022-08-21
15061,2023-09-19,4470.66,2021-08-15
15062,2022-08-16,2850.01,2021-08-16
15063,2021-04-07,-833.12,2021-10-15
15064,2021-01-30,4261.33,2021-05-06
15065,2022-02-12,2667.88,2021-06-25
15066,2022-04-13,2457.40,2023-02-18
15067,2023-07-12,3803.72,2023-03-12
15068,2021-09-28,1976.49,2022-05-22
15069,2021-03-06,1942.31,2023-09-19
15070,2021-09-26,4028.62,2021-06-25
15071,2022-08-24,-52.80,2023-12-30
15072,2022-07-17,-585.29,2022-09-27
15073,2021-10-06,-970.39,2021-02-28
15074,2021-04-29,3026.45,2022-12-29
15075,2023-01-18,2650.59,2023-07-25
15076,2023-02-28,157.55,2022-01-25
15077,2023-03-13,3548.05,2023-08-26
15078,2021-01-13,4295.46,2023-03-18
15079,2021-10-08,1924.78,2023-06-22
15080,2022-02-20,1405.06,2021-02-28
15081,2022-04-21,4198.74,2021-03-07
15082,2023-08-20,3457.62,2022-07-27
15083,2023-02-03,1622.67,2021-06-30
15084,2023-08-14,4686.78,2021-03-05
15085,2023-08-11,-396.01,2022-06-04
15086,2023-07-16,965.98,2021-06-05
15087,2021-03-02,4615.17,2022-04-05
15088,2021-05-13,2072.11,2022-03-08
15089,2022-06-23,3395.38,2022-01-01
15090,2022-07-31,1644.17,2022-04-05
15091,2021-04-03,4197.07,2022-12-02
15092,2022-02-24,4728.79,2023-12-24
15093,2023-02-28,-161.40,2023-09-22
15094,2023-09-03,2192.51,2021-10-19
15095,2023-04-17,975.87,2021-10-07
15096,2022-05-21,4039.29,2021-11-15
15097,2021-09-12,2921.60,2023-04-30
15098,2023-06-17,-871.18,2022-11-13
15099,2021-06-11,764.08,2022-12-04
15100,2022-03-18,2877.12,2022-01-22
15101,2022-10-08,104.46,2023-02-07
15102,2021-09-05,2919.43,2022-02-02
15103,2022-11-28,198.84,2023-06-10
15104,2023-08-07,4243.54,2021-09-02
15105,2022-05-28,387.43,2022-12-21
15106,2022-12-20,3946.81,2021-01-16
15107,2023-02-23,1525.01,2021-03-19
15108,2021-04-05,-788.13,2021-07-20
15109,2021-05-29,1992.83,2023-05-15
15110,2023-10-18,-495.32,2021-05-04
15111,2021-04-25,3227.49,2022-08-03
15112,2022-08-24,-823.96,2021-09-08
15113,2022-09-10,1480.33,2022-05-24
15114,2022-07-18,4078.51,2023-08-07
15115,2022-11-02,4618.78,2022-04-24
15116,2022-09-24,1699.39,2023-11-03
15117,2022-01-05,-108.12,2021-01-10
15118,2023-01-29,4480.77,2021-09-06
15119,2022-04-30,15.62,2023-08-05
15120,2021-06-29,-99.31,2022-03-29
15121,2023-02-10,1464.79,2022-06-11
15122,2023-05-27,3695.11,2022-08-25
15123,2021-12-08,3107.66,2022-02-15
15124,2023-07-20,-904.03,2022-12-27
15125,2021-04-02,190.12,2023-10-11
15126,2021-08-22,3240.14,2021-07-15
15127,2022-03-05,1125.68,2021-07-21
15128,2021-03-30,2958.41,2023-11-10
15129,2021-06-17,2398.87,2023-06-26
15130,2021-08-03,3526.35,2021-10-25
15131,2022-01-09,1665.67,2021-02-03
15132,2022-04-14,4144.64,2023-07-14
15133,2021-01-22,1660.57,2021-01-28
15134,2021-08-13,3456.02,2021-08-30
15135,2023-06-27,1401.23,2023-02-07
15136,2023-04-13,3953.14,2023-02-09
15137,2021-11-12,3281.57,2022-05-08
15138,2023-06-10,3002.02,2023-01-16
15139,2023-11-13,3411.61,2022-12-12
15140,2023-05-16,1442.05,2023-02-13
15141,2022-04-20,2127.43,2023-06-16
15142,2021-10-21,-837.96,2023-09-10
15143,2021-04-10,1397.23,2021-12-31
15144,2021-12-28,2385.99,2021-06-24
15145,2022-10-23,4609.50,2022-10-21
15146,2022-10-15,3601.10,2022-09-04
15147,2021-09-07,-261.77,2021-11-06
15148,2022-07-22,3372.32,2022-04-27
15149,2022-09-06,-869.11,2023-05-09
15150,2021-03-25,-349.50,2023-01-15
15151,2022-12-14,2839.56,2021-03-12
15152,2021-04-07,3916.58,2022-06-12
15153,2021-01-20,-253.20,2022-09-09
15154,2022-12-23,338.64,2023-09-17
15155,2021-04-05,254.10,2022-12-03
15156,2022-11-17,1736.41,2022-10-21
15157,2022-02-05,1480.91,2021-02-24
15158,2023-10-06,2315.11,2023-02-01
15159,2022-03-27,4485.70,2022-11-17
15160,2022-03-01,1669.33,2023-07-30
15161,2021-11-21,3077.81,2021-03-18
15162,2023-05-03,1545.98,2023-10-04
15163,2022-11-11,2805.60,2022-05-15
15164,2021-02-21,4090.88,2022-12-29
15165,2022-03-29,4619.57,2022-02-22
15166,2023-10-02,3809.41,2021-07-05
15167,2022-11-23,3889.96,2023-10-13
15168,2023-03-20,332.29,2022-01-10
15169,2022-04-14,-777.67,2021-08-14
15170,2022-03-06,3223.57,2022-11-17
15171,2021-07-28,-237.04,2021-03-23
15172,2021-10-31,-329.63,2022-10-12
15173,2023-06-04,1776.41,2021-04-11
15174,2023-01-31,4471.97,2023-10-01
15175,2021-11-30,1595.57,2022-08-18
15176,2023-09-04,4689.02,2021-06-16
15177,2021-01-10,3129.49,2023-06-08
15178,2021-02-02,-821.32,2022-11-25
15179,2023-02-19,-956.09,2021-06-07
15180,2021-03-08,259.56,2022-07-25
15181,2023-10-23,2116.18,2023-01-30
15182,2023-02-06,-566.10,2021-09-21
15183,2021-07-22,3366.37,2021-09-30
15184,2022-12-03,4057.43,2021-07-11
15185,2023-09-23,4986.69,2021-02-02
15186,2022-03-25,3898.51,2021-09-28
15187,2023-08-29,2932.70,2021-11-08
15188,2022-09-10,4857.57,2023-12-05
15189,2021-09-12,4505.14,2022-10-21
15190,2021-10-29,2588.53,2023-12-21
15191,2023-11-21,2935.64,2022-04-17
15192,2022-06-27,2772.83,2021-07-11
15193,2021-04-09,-103.96,2022-10-06
15194,2023-04-29,320.35,2021-09-23
15195,2021-10-22,-970.18,2022-03-22
15196,2021-11-21,3216.73,2023-07-16
15197,2022-02-11,2285.45,2023-08-11
15198,2022-11-02,393.80,2021-06-27
15199,2023-06-10,4792.04,2023-01-13
15200,2023-11-10,-656.96,2021-08-18
15201,2023-09-18,-93.07,2022-07-10
15202,2023-02-12,2156.75,2021-02-26
15203,2023-05-24,3196.72,2023-07-22
15204,2023-10-19,1392.50,2023-11-04
15205,2023-03-16,-405.17,2023-11-13
15206,2021-06-20,1383.94,2022-10-25
15207,2021-12-02,1774.59,2023-04-11
15208,2023-04-15,1780.32,2021-08-12
15209,2022-06-16,3408.84,2022-04-08
15210,2021-01-09,4300.10,2022-07-26
15211,2022-01-12,2492.42,2021-05-04
15212,2023-12-15,4221.85,2021-03-17
15213,2022-04-29,1940.40,2023-10-29
15214,2022-05-13,4116.40,2023-03-24
15215,2022-05-18,3406.51,2022-12-09
15216,2022-06-05,-245.13,2023-06-14
15217,2022-06-06,-321.96,2021-10-24
15218,2023-12-09,-327.81,2022-07-04
15219,2021-01-23,-89.92,2021-03-02
15220,2023-02-16,2103.00,2021-10-07
15221,2021-06-04,4681.62,2023-09-16
15222,2022-08-12,-912.44,2023-09-15
15223,2022-10-19,3514.10,2023-02-20
15224,2021-12-24,-298.91,2022-11-09
15225,2021-08-02,2603.05,2023-05-31
15226,2023-12-21,2960.97,2021-09-06
15227,2023-04-03,-908.61,2021-04-15
15228,2022-06-10,-57.54,2023-07-03
15229,2021-10-12,3418.93,2022-04-29
15230,2022-12-31,390.16,2022-06-26
15231,2021-06-09,2036.17,2023-06-11
15232,2021-08-21,4442.04,2021-06-01
15233,2022-08-09,200.01,2022-08-04
15234,2022-09-26,-903.65,2021-10-14
15235,2023-03-22,620.21,2021-12-13
15236,2023-11-18,1980.88,2021-01-12
15237,2023-07-22,3454.95,2023-08-10
15238,2023-11-15,4287.58,2023-08-16
15239,2022-09-30,582.96,2022-10-04
15240,2023-09-17,4825.88,2022-03-26
15241,2021-03-15,3493.07,2022-01-04
15242,2022-05-03,2770.48,2023-02-23
15243,2023-02-27,3136.33,2022-11-28
15244,2022-12-27,3101.48,2021-08-07
15245,2021-06-22,-639.51,2021-09-08
15246,2021-07-15,-759.89,2022-03-19
15247,2021-07-14,2891.03,2023-04-07
15248,2021-09-12,852.28,2022-11-27
15249,2021-04-14,4600.11,2021-06-20
15250,2022-12-19,3082.64,2022-07-17
15251,2022-05-01,220.38,2023-05-17
15252,2021-10-04,4809.31,2022-04-16
15253,2022-12-17,-323.48,2021-11-06
15254,2021-08-10,4579.27,2022-01-19
15255,2023-04-03,3287.09,2022-12-09
15256,2022-01-26,3190.45,2022-06-05
15257,2022-07-12,4802.17,2022-09-01
15258,2023-02-23,486.82,2023-12-22
15259,2022-10-10,4525.12,2021-02-03
15260,2022-12-31,2653.38,2023-03-16
15261,2023-01-19,3548.65,2021-08-11
15262,2022-04-19,3398.08,2021-02-18
15263,2022-11-01,1477.27,2022-06-01
15264,2022-10-18,2158.09,2021-05-16
15265,2021-10-11,-840.12,2022-07-28
15266,2021-03-12,4276.75,2022-06-25
15267,2022-04-11,4266.39,2021-02-13
15268,2021-02-05,1279.90,2022-11-04
15269,2023-06-15,1307.54,2021-12-09
15270,2021-09-03,3011.67,2023-02-15
15271,2021-10-23,-599.51,2021-10-25
15272,2021-04-10,-802.01,2023-11-06
15273,2021-10-27,3208.90,2021-07-19
15274,2021-11-25,2969.23,2021-01-09
15275,2021-02-22,648.22,2023-03-11
15276,2021-09-21,1314.38,2023-07-18
15277,2023-12-14,2758.44,2021-08-25
15278,2021-02-20,2277.50,2023-09-10
15279,2022-04-16,-698.53,2023-03-14
15280,2021-03-11,1907.89,2023-02-22
15281,2022-09-02,2241.25,2021-10-17
15282,2022-03-29,4638.77,2021-01-28
15283,2021-03-24,-306.97,2022-04-20
15284,2022-09-17,-257.03,2021-06-19
15285,2023-12-22,356.48,2022-04-18
15286,2022-07-16,1752.77,2022-06-03
15287,2022-12-26,2417.13,2021-11-08
15288,2021-12-03,4365.86,2021-05-21
15289,2023-09-19,1723.41,2021-09-30
15290,2023-04-13,3002.75,2022-01-04
15291,2021-01-22,3620.12,2022-10-01
15292,2021-03-24,3764.09,2023-10-11
15293,2023-09-06,2693.10,2021-08-04
15294,2021-05-18,997.32,2023-07-10
15295,2022-12-15,1636.38,2023-08-13
15296,2022-12-03,2312.20,2023-10-24
15297,2021-10-20,-994.24,2023-09-11
15298,2022-07-27,1112.14,2023-12-06
15299,2022-07-13,-219.44,2021-02-26
15300,2023-05-25,1234.30,2021-07-07
15301,2021-09-10,3982.69,2022-11-05
15302,2023-04-21,1066.50,2021-03-06
15303,2023-06-24,4523.38,2021-03-29
15304,2023-08-12,4664.49,2021-03-24
15305,2021-09-06,-707.85,2023-07-15
15306,2022-07-25,4834.78,2023-02-16
15307,2022-02-10,908.53,2022-04-04
15308,2022-03-21,3097.54,2021-10-16
15309,2021-04-15,2591.91,2022-06-29
15310,2022-04-11,-409.19,2023-10-22
15311,2023-09-20,-413.05,2022-12-18
15312,2023-09-24,3908.90,2021-06-20
15313,2023-09-25,1282.05,2022-01-11
15314,2023-02-22,-396.12,2022-04-17
15315,2023-04-05,4725.12,2021-10-26
15316,2022-09-09,4859.54,2021-01-23
15317,2021-10-02,-291.08,2021-07-13
15318,2022-10-07,3234.15,2021-02-26
15319,2022-01-17,-202.14,2022-08-18
15320,2021-04-06,1523.32,2022-02-04
15321,2023-03-19,2102.39,2023-01-16
15322,2022-02-10,2426.15,2023-12-09
15323,2022-01-29,523.03,2022-11-28
15324,2022-04-28,1515.77,2022-02-01
15325,2023-08-08,647.94,2021-06-20
15326,2021-11-30,1271.97,2022-07-29
15327,2023-06-14,-979.48,2023-06-22
15328,2021-03-15,3733.60,2021-07-02
15329,2021-04-02,1421.44,2022-08-28
15330,2022-04-21,1299.18,2022-06-03
15331,2023-01-07,-454.94,2022-03-09
15332,2023-03-02,1879.63,2022-06-14
15333,2023-11-26,669.26,2021-07-21
15334,2021-09-26,3280.20,2021-07-10
15335,2021-02-18,32.84,2022-11-20
15336,2021-01-28,3273.71,2022-07-06
15337,2021-09-30,-188.49,2022-02-18
15338,2021-11-17,-683.34,2023-01-06
15339,2023-04-07,4908.90,2023-04-24
15340,2022-09-04,3719.78,2022-02-13
15341,2022-10-02,4309.39,2022-07-10
15342,2023-03-10,4807.13,2022-05-13
15343,2022-12-26,4799.70,2022-12-25
15344,2022-10-05,420.86,2021-01-31
15345,2023-12-27,3236.95,2022-07-12
15346,2022-12-06,3492.67,2021-01-18
15347,2021-11-29,4304.08,2022-03-07
15348,2022-10-10,793.60,2021-09-14
15349,2023-03-12,2056.19,2022-01-16
15350,2022-04-28,4292.47,2021-03-04
15351,2021-12-08,339.52,2022-09-14
15352,2022-12-30,659.01,2023-06-10
15353,2022-11-02,221.57,2022-12-10
15354,2021-05-11,1655.88,2022-12-07
15355,2023-01-10,2451.21,2021-10-10
15356,2022-02-19,413.56,2023-09-18
15357,2021-07-22,2614.38,2022-08-30
15358,2022-08-25,3906.00,2021-10-20
15359,2021-03-29,3168.17,2023-09-04
15360,2021-04-29,3474.17,2022-06-14
15361,2021-01-02,996.95,2022-11-16
15362,2021-01-29,-695.79,2022-07-17
15363,2021-05-18,4385.09,2023-11-22
15364,2023-01-27,4513.80,2022-11-03
15365,2022-07-06,3036.69,2021-12-17
15366,2022-08-22,202.40,2021-06-24
15367,2023-01-27,-450.26,2022-02-27
15368,2022-05-23,2966.32,2022-08-25
15369,2021-01-17,194.42,2021-10-26
15370,2023-07-11,229.82,2021-10-12
15371,2021-02-15,2799.52,2021-01-21
15372,2021-05-04,2814.35,2021-04-07
15373,2023-10-03,766.89,2023-05-03
15374,2022-12-05,4054.06,2022-06-25
15375,2022-12-26,1611.60,2021-10-15
15376,2022-05-23,-630.45,2021-02-07
15377,2022-03-15,3495.91,2023-01-23
15378,2022-04-10,3309.24,2021-09-09
15379,2022-07-27,3721.62,2021-12-06
15380,2022-08-26,2293.77,2022-09-23
15381,2022-04-26,506.76,2021-06-09
15382,2021-12-14,2915.12,2021-03-03
15383,2021-06-12,-943.47,2021-04-23
15384,2021-04-11,2174.80,2023-11-05
15385,2021-12-31,2085.11,2021-09-08
15386,2021-06-10,2776.67,2023-04-20
15387,2023-03-13,-231.89,2023-11-11
15388,2022-12-19,2339.13,2023-02-03
15389,2022-12-07,879.55,2022-02-06
15390,2023-09-20,1420.34,2023-11-18
15391,2022-11-05,3934.84,2021-03-24
15392,2023-12-13,3562.97,2023-02-04
15393,2021-06-05,2131.16,2023-07-01
15394,2022-10-06,-667.45,2021-11-02
15395,2021-03-15,3385.26,2022-08-18
15396,2022-05-22,-303.54,2022-11-19
15397,2021-08-23,360.64,2021-04-23
15398,2023-10-03,4333.46,2023-03-10
15399,2021-01-24,-881.02,2023-11-02
15400,2023-08-30,3112.15,2022-03-15
15401,2021-09-22,3352.47,2022-12-30
15402,2023-01-17,2298.25,2022-02-21
15403,2023-04-01,4140.68,2022-11-16
15404,2021-04-15,-217.19,2023-04-08
15405,2022-09-14,2411.96,2023-10-03
15406,2023-01-01,-81.49,2022-08-19
15407,2022-12-28,1736.45,2022-01-12
15408,2022-08-04,4565.41,2022-11-05
15409,2023-08-15,-134.16,2023-06-28
15410,2023-01-24,2547.78,2021-08-08
15411,2023-06-14,2277.12,2022-09-26
15412,2022-11-13,3362.65,2023-09-11
15413,2021-09-08,3290.82,2022-07-01
15414,2022-11-30,2133.85,2023-09-05
15415,2021-10-11,1860.83,2023-04-25
15416,2021-04-04,3431.11,2023-07-02
15417,2023-12-17,1624.47,2023-07-24
15418,2021-05-13,-838.13,2022-05-14
15419,2022-01-28,4715.92,2023-11-23
15420,2023-10-29,4945.75,2021-05-05
15421,2021-06-14,-901.77,2022-06-11
15422,2021-03-09,-638.03,2022-02-18
15423,2021-01-11,3558.53,2021-05-05
15424,2021-06-09,-905.27,2021-12-28
15425,2022-03-19,4674.00,2023-11-21
15426,2022-06-05,2874.03,2023-04-25
15427,2023-10-03,-209.56,2022-03-30
15428,2023-02-16,-195.85,2022-12-07
15429,2023-01-30,-597.94,2023-12-04
15430,2021-10-01,3416.27,2022-02-13
15431,2023-05-18,2015.07,2023-10-14
15432,2023-03-19,4911.79,2023-11-02
15433,2022-07-01,-158.29,2022-09-19
15434,2021-04-29,3041.79,2023-03-04
15435,2023-08-19,3613.71,2023-04-14
15436,2022-02-06,1340.19,2023-12-23
15437,2021-12-18,1188.42,2022-10-25
15438,2022-10-09,2402.94,2021-06-17
15439,2023-02-10,2312.09,2021-06-14
15440,2022-05-21,2467.76,2022-08-19
15441,2021-05-12,4607.14,2022-11-08
15442,2023-09-07,1030.49,2022-12-10
15443,2021-08-25,3139.79,2022-08-04
15444,2021-04-24,2965.81,2023-11-29
15445,2023-01-19,3959.06,2021-06-02
15446,2022-10-13,327.58,2021-02-26
15447,2022-04-10,-424.53,2023-10-16
15448,2021-02-21,3607.49,2023-12-19
15449,2022-12-03,4756.11,2021-08-05
15450,2023-05-20,1520.45,2022-07-07
15451,2023-06-08,4545.26,2023-10-02
15452,2022-01-29,-535.19,2022-04-04
15453,2023-01-20,3292.54,2021-01-08
15454,2022-08-05,1676.56,2022-12-02
15455,2022-06-30,3505.19,2021-07-16
15456,2023-11-28,2645.10,2022-02-27
15457,2023-11-18,1717.83,2023-07-23
15458,2023-10-08,4637.86,2023-03-14
15459,2022-08-10,268.10,2022-11-14
15460,2022-05-10,-674.84,2023-03-13
15461,2022-05-22,1849.52,2023-12-25
15462,2022-06-25,3772.17,2021-12-26
15463,2023-03-08,2827.29,2021-08-12
15464,2023-06-15,1991.48,2023-10-24
15465,2021-06-09,1040.42,2022-09-05
15466,2021-10-23,177.00,2023-05-27
15467,2023-09-14,-477.99,2022-04-19
15468,2022-02-24,3446.73,2021-02-24
15469,2023-04-08,831.04,2022-06-02
15470,2022-05-21,3209.35,2022-03-21
15471,2022-02-12,1282.00,2022-06-21
15472,2022-03-19,3404.79,2021-07-05
15473,2023-05-03,2601.01,2023-10-04
15474,2022-07-25,4588.28,2022-01-05
15475,2022-01-23,4351.89,2022-01-07
15476,2023-09-29,3826.58,2022-09-12
15477,2023-10-05,4873.02,2022-05-08
15478,2021-01-28,4959.49,2022-10-03
15479,2023-06-25,4628.31,2022-09-27
15480,2021-02-24,-804.03,2021-09-19
15481,2022-09-11,4564.94,2022-11-25
15482,2023-07-24,3963.96,2023-08-26
15483,2023-06-24,-184.25,2022-01-31
15484,2022-09-15,4082.83,2023-10-06
15485,2022-05-21,3094.56,2021-05-17
15486,2023-02-01,4009.90,2021-12-12
15487,2021-10-26,3493.42,2021-04-29
15488,2023-06-25,2018.10,2022-08-04
15489,2021-12-03,-483.40,2023-12-28
15490,2021-05-02,4049.68,2021-07-12
15491,2023-05-12,-32.88,2022-04-25
15492,2021-08-05,4195.90,2023-07-04
15493,2021-04-27,-125.88,2022-09-12
15494,2023-02-22,4739.13,2022-06-17
15495,2021-06-14,3896.11,2021-12-03
15496,2023-12-25,4908.66,2023-01-29
15497,2021-12-09,-864.09,2022-03-24
15498,2023-12-02,4233.06,2021-08-23
15499,2021-10-18,-34.60,2021-03-19
15500,2021-07-12,3600.36,2022-02-18
15501,2021-10-11,654.43,2021-09-08
15502,2021-11-19,-108.62,2023-02-01
15503,2023-03-22,4900.61,2022-10-21
15504,2021-03-23,2783.19,2021-07-26
15505,2022-01-24,-313.95,2022-02-21
15506,2023-11-09,1810.11,2022-01-02
15507,2022-12-31,1155.05,2022-08-16
15508,2022-02-04,-649.80,2021-09-30
15509,2023-08-24,3113.27,2022-12-17
15510,2022-02-19,4773.09,2021-05-01
15511,2021-07-10,-513.34,2022-01-04
15512,2021-03-14,-64.22,2022-09-23
15513,2021-02-22,-449.95,2022-07-01
15514,2023-08-24,3374.44,2023-06-25
15515,2021-08-18,-743.16,2021-09-01
15516,2022-07-30,-431.36,2021-02-03
15517,2022-12-19,3622.51,2022-01-22
15518,2023-05-15,4086.50,2023-04-01
15519,2021-11-21,1914.77,2023-06-08
15520,2023-03-12,607.35,2023-11-23
15521,2023-05-14,2674.10,2022-05-03
15522,2023-08-26,-962.14,2022-09-13
15523,2023-07-09,1550.64,2021-05-20
15524,2022-01-28,4346.04,2021-01-13
15525,2021-01-29,-130.71,2023-03-11
15526,2021-12-22,2224.43,2021-10-03
15527,2022-03-22,-720.94,2021-11-30
15528,2023-07-06,3222.44,2023-11-18
15529,2022-08-31,1588.76,2023-12-15
15530,2021-03-27,4849.07,2021-03-21
15531,2022-08-06,3448.41,2023-08-18
15532,2022-09-15,-295.34,2022-11-25
15533,2022-09-24,4561.35,2021-10-31
15534,2021-07-25,4280.11,2022-07-15
15535,2023-10-22,724.60,2022-11-21
15536,2021-06-26,1442.40,2021-09-14
15537,2023-05-18,1891.70,2023-12-21
15538,2021-07-27,4051.90,2023-04-03
15539,2021-06-12,-151.08,2022-04-17
15540,2022-03-13,4623.17,2023-07-16
15541,2022-06-04,1168.63,2021-12-14
15542,2023-04-11,-178.97,2021-07-02
15543,2023-09-07,4945.84,2022-08-04
15544,2021-02-09,4607.21,2022-02-16
15545,2023-08-15,70.14,2023-02-06
15546,2021-04-29,-612.18,2023-05-27
15547,2022-04-05,1557.48,2022-05-15
15548,2021-03-16,-119.48,2022-02-24
15549,2023-10-02,3490.35,2022-04-17
15550,2021-03-11,4995.34,2021-09-25
15551,2023-05-19,-525.85,2022-12-24
15552,2021-07-31,4093.85,2022-02-18
15553,2022-09-26,-65.43,2023-03-28
15554,2023-11-13,1392.69,2022-10-13
15555,2022-03-28,2063.15,2021-09-11
15556,2021-02-21,4324.13,2022-05-04
15557,2022-07-31,4117.00,2023-11-12
15558,2022-12-02,648.63,2022-10-27
15559,2023-11-28,341.83,2021-01-26
15560,2021-06-25,-77.63,2022-11-05
15561,2022-12-21,908.11,2021-04-09
15562,2022-10-26,3467.45,2021-08-15
15563,2023-11-04,210.84,2021-05-05
15564,2022-01-16,2405.40,2021-10-05
15565,2023-03-23,255.51,2022-03-06
15566,2021-07-02,1615.27,2023-06-01
15567,2022-07-29,723.30,2021-11-30
15568,2021-12-29,1548.68,2022-04-14
15569,2022-08-25,2050.98,2021-08-09
15570,2023-10-09,-286.68,2022-10-20
15571,2022-09-21,-262.71,2023-09-26
15572,2023-01-04,2042.39,2021-09-14
15573,2023-09-05,1504.63,2023-08-06
15574,2022-07-04,3958.19,2023-10-13
15575,2022-04-14,2976.74,2021-04-13
15576,2022-04-29,2032.58,2021-12-09
15577,2022-03-17,2207.50,2023-03-03
15578,2021-06-19,4717.44,2021-07-11
15579,2022-08-31,392.55,2022-11-28
15580,2022-06-06,-350.18,2022-04-02
15581,2022-01-19,3622.43,2022-11-15
