id,transaction_date,amount,created_at
34192,2021-05-10,1675.52,2022-05-27
34193,2023-12-22,4292.89,2023-11-02
34194,2023-12-07,2573.23,2023-05-28
34195,2022-06-15,1139.37,2023-01-30
34196,2023-04-04,855.08,2023-05-15
34197,2022-10-27,-933.61,2021-03-31
34198,2022-08-22,3911.45,2021-05-18
34199,2021-12-26,2392.43,2021-03-13
34200,2023-02-01,327.28,2022-06-10
34201,2023-01-14,3710.38,2021-09-04
34202,2023-11-06,366.91,2022-12-02
34203,2022-02-09,-922.38,2022-03-02
34204,2022-12-05,4466.62,2022-03-14
34205,2023-01-12,2161.21,2022-12-12
34206,2022-04-11,-356.81,2022-04-13
34207,2023-07-25,2018.83,2021-11-26
34208,2023-12-02,1984.16,2023-04-06
34209,2021-06-03,1846.75,2021-04-09
34210,2022-04-08,4750.73,2023-03-22
34211,2023-05-30,1004.87,2023-02-16
34212,2021-05-25,-98.47,2021-06-28
34213,2023-03-20,4749.07,2023-07-27
34214,2021-02-03,-652.60,2021-05-10
34215,2023-09-29,3964.23,2021-04-07
34216,2022-11-04,1167.28,2022-12-13
34217,2021-09-15,196.82,2022-08-15
34218,2023-07-22,1099.66,2023-12-28
34219,2023-11-23,2022.75,2023-03-02
34220,2022-04-18,2294.26,2023-09-06
34221,2022-09-07,1668.72,2021-10-05
34222,2023-04-09,-15.48,2023-12-20
34223,2023-07-21,900.48,2022-03-19
34224,2021-11-24,-366.37,2022-02-18
34225,2022-03-13,3138.42,2022-08-28
34226,2021-08-29,-450.53,2022-11-11
34227,2022-08-24,842.94,2021-06-06
34228,2023-03-07,4863.62,2021-12-26
34229,2021-11-29,-61.13,2023-05-12
34230,2023-11-04,2711.29,2022-12-28
34231,2021-07-07,4133.52,2021-03-20
34232,2022-09-08,-390.32,2022-03-03
34233,2021-06-16,692.21,2022-06-25
34234,2022-08-26,1591.79,2023-06-20
34235,2023-02-11,1582.88,2022-01-13
34236,2023-02-13,4828.11,2021-02-10
34237,2023-04-06,-913.76,2022-04-13
34238,2022-06-05,-550.11,2022-02-03
34239,2022-05-12,503.35,2022-03-23
34240,2021-04-21,-752.01,2021-03-09
34241,2021-01-06,1800.03,2022-03-01
34242,2023-09-24,2011.03,2021-10-24
34243,2022-02-19,1778.13,2023-12-20
34244,2022-06-15,3847.11,2021-06-07
34245,2021-04-10,3329.61,2021-01-13
34246,2022-09-15,228.81,2023-03-11
34247,2023-10-21,208.67,2022-10-08
34248,2023-01-12,3162.05,2021-09-08
34249,2022-08-26,3907.45,2022-12-14
34250,2022-08-20,4320.26,2022-11-09
34251,2022-08-20,1610.54,2021-10-05
34252,2021-02-25,4347.43,2023-05-07
34253,2022-02-14,3226.19,2021-07-15
34254,2022-09-11,742.68,2023-11-18
34255,2021-08-27,2971.06,2021-04-01
34256,2021-03-02,2229.40,2023-08-29
34257,2021-10-02,790.41,2021-01-17
34258,2023-10-10,300.74,2022-09-16
34259,2022-03-26,4402.93,2021-11-08
34260,2021-06-02,4689.11,2023-02-07
34261,2022-06-27,533.44,2021-05-21
34262,2023-07-28,342.90,2022-12-26
34263,2021-05-20,2483.73,2022-12-14
34264,2021-06-27,4550.28,2023-01-13
34265,2023-08-07,3579.96,2021-12-13
34266,2021-06-04,1885.86,2021-06-29
34267,2021-04-30,4207.65,2023-03-26
34268,2021-07-03,962.38,2023-11-19
34269,2021-03-04,2218.04,2021-08-08
34270,2023-12-24,574.80,2023-06-06
34271,2021-08-21,4127.86,2023-05-26
34272,2022-12-08,1081.95,2023-08-03
34273,2022-12-27,4467.73,2022-06-23
34274,2023-08-03,-227.47,2023-04-02
34275,2021-06-29,4951.39,2021-11-28
34276,2022-10-13,-467.45,2023-12-24
34277,2023-07-15,3842.32,2022-06-12
34278,2023-06-27,2263.22,2022-05-22
34279,2022-10-05,216.98,2022-04-16
34280,2023-12-21,2004.55,2023-08-19
34281,2022-01-04,2236.31,2023-02-24
34282,2023-01-16,1969.87,2021-07-26
34283,2022-07-29,4527.72,2021-11-05
34284,2023-07-21,295.05,2022-10-26
34285,2021-01-22,1536.64,2021-08-20
34286,2023-04-16,-634.04,2022-09-11
34287,2021-05-08,-325.35,2021-07-08
34288,2021-12-10,581.08,2021-05-31
34289,2022-05-22,488.19,2022-07-18
34290,2023-12-01,4217.86,2021-10-10
34291,2021-05-12,1860.74,2021-04-29
34292,2022-03-20,3046.96,2022-08-24
34293,2022-08-28,1048.19,2023-04-22
34294,2022-03-07,3903.25,2023-04-03
34295,2021-09-24,4374.51,2023-09-24
34296,2022-04-16,-428.41,2021-12-19
34297,2021-10-06,1765.16,2021-04-18
34298,2023-10-15,3105.38,2023-06-22
34299,2023-03-31,2281.97,2022-02-12
34300,2023-02-16,3719.84,2023-10-15
34301,2022-11-22,3794.78,2021-06-21
34302,2021-11-13,693.40,2021-12-10
34303,2023-10-27,2916.86,2022-07-09
34304,2022-12-28,2083.02,2023-08-10
34305,2023-01-16,545.25,2022-12-14
34306,2023-08-23,82.98,2022-04-21
34307,2023-08-07,724.80,2021-01-02
34308,2023-05-10,-98.62,2023-05-08
34309,2022-08-12,152.70,2021-09-09
34310,2022-12-28,3049.11,2022-05-25
34311,2023-11-03,-300.20,2021-04-21
34312,2023-12-15,2870.31,2023-08-13
34313,2021-10-28,3372.67,2022-06-21
34314,2021-04-25,1352.39,2022-04-04
34315,2022-11-18,4997.06,2022-05-16
34316,2022-01-24,3656.44,2023-07-07
34317,2023-01-08,993.50,2021-12-02
34318,2021-04-02,4196.13,2023-07-15
34319,2022-04-12,28.04,2021-10-19
34320,2022-04-23,4445.17,2023-12-13
34321,2022-03-14,-45.97,2021-10-04
34322,2021-11-09,875.39,2023-11-07
34323,2023-10-19,2456.78,2023-03-22
34324,2022-10-08,4022.57,2022-02-14
34325,2023-07-03,854.11,2022-12-12
34326,2022-07-27,-469.04,2021-10-18
34327,2022-04-12,1153.05,2022-05-07
34328,2021-11-11,1155.08,2023-12-19
34329,2022-12-13,1758.65,2022-09-27
34330,2021-08-13,4286.42,2023-05-16
34331,2023-05-31,3117.32,2021-11-08
34332,2021-06-29,4222.02,2021-04-06
34333,2023-10-28,-12.46,2021-04-24
34334,2022-03-17,962.44,2023-04-14
34335,2022-11-11,3387.64,2023-12-31
34336,2021-03-18,1035.74,2022-12-01
34337,2023-05-12,2583.64,2023-03-03
34338,2021-06-27,2869.25,2022-01-28
34339,2021-11-26,4816.88,2021-05-10
34340,2022-08-16,3631.77,2021-12-11
34341,2023-07-07,2354.95,2023-05-19
34342,2023-08-04,1420.81,2022-06-30
34343,2022-03-09,4958.83,2021-10-17
34344,2021-11-17,2130.62,2023-01-08
34345,2022-05-30,4898.57,2022-12-15
34346,2023-03-16,2137.96,2023-11-27
34347,2022-05-25,3382.64,2022-06-07
34348,2023-06-19,-867.62,2023-12-02
34349,2021-02-03,2839.13,2022-09-25
34350,2022-07-10,-744.49,2022-04-16
34351,2021-04-12,3973.53,2023-12-11
34352,2022-08-13,3967.54,2021-10-06
34353,2022-06-25,1509.53,2022-12-05
34354,2022-03-31,532.04,2022-03-03
34355,2022-05-13,1650.12,2021-02-24
34356,2023-09-29,1997.69,2022-11-22
34357,2023-01-18,42.70,2021-07-29
34358,2021-08-09,75.41,2021-07-09
34359,2022-12-04,228.15,2022-07-23
34360,2022-05-19,4770.98,2023-09-11
34361,2022-03-12,3382.47,2023-12-20
34362,2021-04-22,233.68,2022-09-01
34363,2023-06-29,-35.43,2022-07-05
34364,2023-11-18,2758.33,2023-02-12
34365,2021-07-21,1896.66,2022-06-06
34366,2021-03-01,4295.47,2022-08-16
34367,2022-08-25,2548.80,2022-09-08
34368,2021-11-22,1184.86,2023-08-18
34369,2022-03-24,4637.83,2021-11-08
34370,2023-07-31,-770.02,2022-12-07
34371,2023-08-14,4024.34,2021-01-06
34372,2021-05-16,1250.88,2023-03-23
34373,2023-06-04,1399.29,2023-06-24
34374,2022-12-17,-910.27,2021-08-17
34375,2023-09-15,4096.68,2022-06-12
34376,2023-05-16,4785.89,2023-07-21
34377,2022-05-31,1285.79,2021-09-15
34378,2023-08-18,1946.39,2021-06-18
34379,2023-04-06,4444.34,2023-09-25
34380,2022-08-22,674.05,2023-05-10
34381,2023-05-08,2147.54,2022-12-02
34382,2023-02-12,2733.71,2021-04-19
34383,2021-10-03,-770.15,2022-07-08
34384,2021-03-16,-548.75,2021-01-10
34385,2023-04-17,1535.82,2021-11-27
34386,2022-11-10,3967.20,2021-04-06
34387,2022-12-05,3214.02,2023-04-10
34388,2023-11-23,1425.89,2021-06-11
34389,2021-06-26,-403.28,2021-10-11
34390,2021-01-11,-779.84,2023-02-10
34391,2022-08-21,1138.80,2022-08-06
34392,2023-05-01,2727.54,2023-11-02
34393,2022-04-24,-585.56,2022-05-12
34394,2023-05-17,2027.82,2023-03-29
34395,2022-02-03,3722.21,2022-06-01
34396,2021-08-12,-327.17,2022-07-30
34397,2022-07-01,1451.16,2022-05-06
34398,2021-09-12,2773.62,2021-11-12
34399,2023-08-06,675.25,2021-06-24
34400,2021-09-07,3210.63,2022-02-03
34401,2023-07-18,2680.10,2022-09-27
34402,2023-03-02,3512.21,2021-10-01
34403,2021-09-05,-886.35,2023-03-29
34404,2022-11-08,1586.52,2022-04-26
34405,2023-04-20,2689.55,2021-12-12
34406,2022-01-05,3245.26,2023-03-27
34407,2022-03-05,3116.88,2022-11-10
34408,2023-11-13,319.14,2022-11-03
34409,2021-08-16,3216.12,2023-03-22
34410,2021-07-08,2254.01,2023-04-21
34411,2023-02-02,3132.53,2021-05-11
34412,2023-06-28,4030.72,2023-08-15
34413,2022-03-09,1252.58,2022-03-15
34414,2022-01-17,-25.03,2022-03-06
34415,2021-08-09,-60.21,2022-03-29
34416,2021-12-09,833.19,2023-04-05
34417,2023-09-25,2753.52,2022-05-19
34418,2021-08-01,4719.28,2022-03-31
34419,2023-11-19,3262.64,2022-05-20
34420,2022-10-18,3744.58,2022-07-31
34421,2022-11-06,-883.88,2022-06-05
34422,2021-08-13,3774.53,2022-03-08
34423,2022-07-08,1795.54,2022-11-01
34424,2023-08-04,277.49,2022-10-19
34425,2021-02-22,3638.05,2021-12-31
34426,2022-01-09,1922.66,2023-01-17
34427,2023-12-12,1282.03,2023-12-06
34428,2023-03-19,4620.03,2021-02-26
34429,2023-03-27,1051.45,2022-09-03
34430,2023-11-07,2202.12,2021-01-22
34431,2023-04-18,3615.27,2023-01-04
34432,2023-12-23,1624.96,2021-08-01
34433,2022-09-11,-522.14,2023-01-31
34434,2021-10-18,3224.54,2021-03-26
34435,2023-07-20,4881.89,2022-01-19
34436,2022-01-11,1484.21,2023-04-06
34437,2022-12-17,2208.55,2023-10-06
34438,2021-12-01,4060.88,2023-07-15
34439,2021-06-18,4207.85,2021-07-19
34440,2023-07-05,3180.42,2022-09-24
34441,2023-03-25,4871.35,2023-04-11
34442,2021-05-08,1452.36,2021-11-07
34443,2023-10-15,-342.31,2023-02-11
34444,2023-07-12,2439.03,2022-05-04
34445,2021-10-10,2603.43,2022-12-08
34446,2022-03-05,4353.15,2022-06-14
34447,2022-12-23,3718.42,2022-05-14
34448,2021-05-01,1995.07,2023-12-18
34449,2023-10-21,2134.06,2021-10-15
34450,2021-01-29,3919.42,2022-01-22
34451,2022-10-18,-684.61,2021-12-04
34452,2023-05-24,4204.32,2023-06-08
34453,2021-01-06,3310.16,2023-12-31
34454,2021-12-09,1601.26,2021-11-25
34455,2022-10-16,4952.44,2023-04-17
34456,2023-04-26,1768.39,2021-09-08
34457,2022-04-04,3537.97,2022-07-26
34458,2023-12-10,4009.70,2021-09-26
34459,2022-09-05,4589.08,2021-11-12
34460,2022-03-04,-354.11,2023-07-23
34461,2022-08-10,666.93,2021-01-09
34462,2023-07-16,4144.93,2021-04-04
34463,2023-03-07,1415.23,2023-10-24
34464,2021-06-16,3927.72,2021-01-10
34465,2022-08-03,4674.85,2022-07-11
34466,2022-01-22,2678.42,2021-08-06
34467,2023-10-04,795.28,2023-05-14
34468,2023-06-26,2540.29,2023-01-21
34469,2023-02-21,-768.95,2021-10-02
34470,2021-08-11,210.29,2022-05-01
34471,2023-02-04,4737.36,2021-05-15
34472,2023-11-11,1699.80,2021-03-22
34473,2021-09-03,2423.90,2023-10-04
34474,2021-11-04,65.68,2022-01-02
34475,2022-04-08,2750.23,2022-06-06
34476,2023-10-07,-609.27,2023-05-19
34477,2023-01-18,2470.32,2023-12-08
34478,2023-09-20,4005.40,2022-11-21
34479,2023-02-24,3538.87,2023-07-09
34480,2023-08-03,3582.36,2021-04-10
34481,2023-07-16,4663.49,2021-01-04
34482,2021-05-18,291.26,2023-10-08
34483,2023-01-16,2411.20,2023-04-02
34484,2022-08-18,1439.00,2023-01-06
34485,2021-01-02,2431.65,2021-05-13
34486,2021-04-09,-349.84,2023-05-04
34487,2023-11-07,-258.98,2023-05-18
34488,2021-10-02,2714.47,2021-09-18
34489,2022-03-20,4358.67,2021-04-12
34490,2021-01-06,686.56,2023-05-15
34491,2021-12-16,-400.68,2022-03-22
34492,2023-04-09,3493.63,2022-02-23
34493,2021-06-24,3630.89,2023-04-16
34494,2021-12-11,2478.18,2021-09-19
34495,2021-01-20,2929.57,2023-12-11
34496,2022-08-04,3875.30,2021-12-27
34497,2022-08-04,4282.14,2022-04-19
34498,2022-01-13,-79.49,2021-08-24
34499,2021-09-01,-663.83,2021-08-28
34500,2023-02-19,3520.43,2021-05-15
34501,2021-10-26,3824.44,2022-01-13
34502,2022-04-10,1014.61,2021-10-07
34503,2023-04-04,3217.85,2022-04-02
34504,2022-06-15,1506.09,2022-10-28
34505,2022-05-09,3778.36,2021-06-25
34506,2022-11-23,249.14,2021-04-05
34507,2021-05-25,1845.60,2022-12-11
34508,2021-07-18,4067.13,2023-12-20
34509,2021-01-28,1581.23,2023-10-24
34510,2021-01-08,2210.32,2022-02-25
34511,2023-07-26,-739.48,2022-11-03
34512,2021-03-04,-859.11,2023-03-26
34513,2022-11-08,366.38,2022-01-10
34514,2021-02-05,-293.31,2021-09-25
34515,2021-11-12,2610.33,2021-08-25
34516,2023-08-28,3179.25,2023-03-08
34517,2023-01-16,4570.36,2021-08-08
34518,2023-11-25,3163.84,2021-11-13
34519,2022-04-22,4205.69,2022-04-21
34520,2022-06-28,3320.86,2022-12-05
34521,2023-05-19,3602.74,2021-06-01
34522,2022-02-02,468.97,2023-02-19
34523,2021-09-30,-493.87,2021-05-16
34524,2023-05-12,3096.62,2023-10-30
34525,2021-02-24,3358.14,2023-12-04
34526,2021-06-04,1432.97,2022-10-24
34527,2022-07-18,205.21,2021-08-20
34528,2022-11-12,4317.70,2021-06-09
34529,2021-07-01,2145.58,2022-09-12
34530,2021-08-26,1033.79,2023-01-21
34531,2022-12-07,1422.11,2023-11-06
34532,2021-12-09,-706.70,2023-09-22
34533,2023-03-16,1987.78,2022-05-29
34534,2022-05-19,-118.85,2022-01-21
34535,2022-03-18,2186.43,2021-04-11
34536,2022-01-13,4496.03,2022-01-11
34537,2021-02-12,-128.19,2021-12-01
34538,2022-01-14,4704.98,2022-08-27
34539,2023-05-04,-319.14,2021-03-13
34540,2022-10-30,-265.93,2021-12-26
34541,2023-12-11,1122.34,2023-05-30
34542,2023-12-21,2515.74,2021-06-21
34543,2021-12-16,-309.78,2023-03-28
34544,2023-05-05,1653.41,2021-06-25
34545,2022-04-21,3968.23,2021-07-23
34546,2023-12-27,1580.56,2021-05-30
34547,2023-03-28,2874.76,2022-08-19
34548,2023-12-19,3045.95,2023-12-07
34549,2023-02-01,971.99,2021-01-29
34550,2023-12-22,2392.90,2023-10-23
34551,2023-12-31,2715.96,2023-10-27
34552,2022-10-04,22.08,2023-01-13
34553,2022-12-31,1401.12,2022-03-15
34554,2023-01-07,1630.70,2021-08-28
34555,2021-01-01,2174.05,2021-05-23
34556,2022-11-11,53.63,2021-01-30
34557,2021-08-14,-863.09,2021-08-24
34558,2021-01-24,2635.42,2022-03-01
34559,2023-04-15,2934.96,2022-03-17
34560,2021-06-03,4273.59,2021-05-08
34561,2021-09-11,3819.18,2021-01-23
34562,2022-10-15,74.76,2021-08-09
34563,2023-06-18,309.47,2022-04-03
34564,2023-05-05,4508.83,2021-10-26
34565,2022-01-07,3246.60,2022-06-03
34566,2022-07-02,-193.01,2023-08-09
34567,2021-03-26,3948.84,2023-01-08
34568,2022-06-20,1049.46,2023-05-29
34569,2022-09-17,527.12,2023-11-15
34570,2023-10-09,4254.95,2021-05-18
34571,2022-05-21,1514.83,2023-12-11
34572,2021-04-20,3710.06,2023-09-13
34573,2022-02-22,3872.57,2023-01-29
34574,2022-08-19,3435.12,2022-06-19
34575,2023-01-12,4959.61,2021-03-02
34576,2023-04-12,1546.46,2021-03-22
34577,2021-09-25,744.79,2023-03-28
34578,2021-12-29,4462.25,2022-12-08
34579,2023-03-05,1295.28,2021-05-05
34580,2023-06-11,3446.13,2022-09-15
34581,2022-06-15,2023.97,2023-09-28
34582,2022-02-16,2119.69,2022-05-24
34583,2021-08-05,2977.14,2022-10-05
34584,2021-04-28,1087.44,2023-09-01
34585,2021-01-23,3890.70,2021-05-21
34586,2022-12-02,-173.41,2023-11-12
34587,2023-07-23,297.33,2022-10-22
34588,2021-07-07,2057.11,2022-02-25
34589,2023-10-10,1799.94,2021-02-25
34590,2023-02-26,4223.98,2021-10-26
34591,2021-04-18,-218.29,2022-04-29
34592,2023-12-29,3129.72,2024-01-01
34593,2022-04-10,-795.83,2023-03-11
34594,2022-01-23,2486.92,2021-04-10
34595,2022-11-10,30.62,2023-01-22
34596,2021-04-14,4433.73,2022-08-15
34597,2021-12-24,2914.58,2022-10-31
34598,2023-01-16,1925.93,2022-07-12
34599,2023-09-06,531.67,2021-01-09
34600,2023-01-07,2908.44,2022-03-16
34601,2023-02-21,169.78,2022-09-05
34602,2023-02-16,2910.76,2021-10-15
34603,2022-12-11,-371.97,2022-01-04
34604,2021-05-02,2518.20,2021-07-03
34605,2021-01-06,4783.81,2021-07-15
34606,2023-02-02,4873.61,2022-04-19
34607,2022-08-02,-35.68,2022-05-06
34608,2023-02-06,372.41,2023-01-24
34609,2023-10-20,2218.26,2023-11-12
34610,2022-06-14,2414.24,2023-07-27
34611,2022-02-18,4328.80,2023-11-15
34612,2021-06-01,-626.62,2022-12-27
34613,2021-12-06,1277.71,2023-04-02
34614,2023-02-17,-904.17,2022-06-22
34615,2021-01-09,3448.33,2022-01-11
34616,2023-10-13,1821.95,2023-07-21
34617,2022-12-04,1085.51,2021-01-30
34618,2022-01-24,2595.37,2022-03-15
34619,2023-11-21,1229.05,2022-03-07
34620,2023-05-25,4513.55,2021-08-28
34621,2022-08-24,4411.81,2022-04-22
34622,2022-09-16,1329.96,2021-07-14
34623,2022-03-13,4634.42,2021-01-18
34624,2023-01-17,4271.74,2021-01-22
34625,2021-05-23,4627.02,2022-06-21
34626,2021-11-02,3744.37,2023-09-09
34627,2021-10-20,1152.54,2022-06-30
34628,2021-06-24,569.41,2021-03-07
34629,2022-02-07,1256.64,2021-11-03
34630,2021-11-23,2576.03,2022-08-26
34631,2023-12-17,1389.25,2023-05-09
34632,2023-04-13,2343.68,2022-11-17
34633,2021-02-08,-873.40,2021-01-20
34634,2021-04-15,4306.07,2022-06-16
34635,2023-06-15,4436.31,2021-05-29
34636,2021-09-03,1525.08,2023-02-23
34637,2022-04-18,4753.90,2023-08-12
34638,2021-04-07,670.15,2022-03-30
34639,2021-09-06,2530.37,2023-07-20
34640,2023-07-11,-75.24,2023-06-22
34641,2021-05-16,885.61,2023-11-17
34642,2021-09-15,1598.12,2021-11-01
34643,2022-12-27,3903.66,2022-04-24
34644,2021-09-09,2594.90,2021-10-26
34645,2021-01-21,2089.99,2022-11-28
34646,2022-06-15,1473.20,2022-12-09
34647,2022-09-12,2815.18,2021-12-26
34648,2021-09-06,843.50,2022-01-01
34649,2021-10-16,1745.51,2023-04-23
34650,2022-10-02,-746.07,2023-12-14
34651,2022-09-24,3712.64,2022-02-03
34652,2021-02-06,3151.49,2022-03-05
34653,2023-07-08,4786.03,2022-08-28
34654,2021-01-15,1774.33,2021-05-29
34655,2022-03-06,3771.29,2023-12-29
34656,2021-04-24,2383.36,2023-12-25
34657,2023-02-12,4426.91,2021-11-19
34658,2023-01-01,1675.06,2023-08-21
34659,2021-10-16,2007.18,2022-02-09
34660,2021-04-30,-784.55,2022-12-01
34661,2022-07-14,-20.59,2022-10-03
34662,2023-01-24,3047.17,2023-02-09
34663,2023-09-11,-632.52,2022-06-24
34664,2021-02-09,3802.17,2022-08-03
34665,2022-03-28,-849.55,2022-11-01
34666,2022-11-27,741.77,2023-12-15
34667,2021-05-04,1195.67,2023-03-01
34668,2021-01-22,-810.34,2023-06-06
34669,2023-09-05,-34.35,2021-02-11
34670,2021-11-22,1119.22,2023-06-28
34671,2021-05-01,4528.29,2021-08-16
34672,2023-02-02,4782.18,2021-05-25
34673,2022-02-12,-772.77,2022-03-24
34674,2022-10-02,4159.67,2022-07-11
34675,2024-01-01,-966.38,2021-09-21
34676,2022-02-22,-10.84,2022-05-22
34677,2022-05-04,1764.52,2021-03-29
34678,2022-05-03,2474.88,2023-05-15
34679,2022-06-09,3128.44,2022-09-30
34680,2021-04-12,872.57,2023-09-24
34681,2023-10-17,-684.61,2022-01-29
34682,2021-12-22,4525.94,2022-12-29
34683,2022-05-01,4377.47,2023-05-18
34684,2022-11-18,-191.97,2022-06-09
34685,2023-10-19,2368.62,2021-11-08
34686,2023-11-28,424.23,2021-04-14
34687,2021-10-24,4851.72,2023-08-30
34688,2022-07-06,1807.93,2023-09-04
34689,2023-08-27,-358.51,2022-11-04
34690,2021-09-19,634.70,2022-02-22
34691,2022-09-16,2818.38,2021-09-08
34692,2023-06-08,-862.25,2023-04-30
34693,2022-03-18,1685.52,2023-06-27
34694,2023-08-07,1438.53,2022-07-08
34695,2022-12-09,-908.55,2022-10-22
34696,2021-07-23,616.54,2022-05-30
34697,2021-04-10,2237.75,2022-12-20
34698,2021-10-24,2966.38,2022-02-08
34699,2022-05-07,-560.79,2023-03-16
34700,2022-01-06,3031.36,2021-08-07
34701,2023-06-03,-130.03,2021-09-26
34702,2021-08-06,-229.89,2023-01-10
34703,2021-11-19,473.18,2022-03-14
34704,2022-05-22,2534.33,2023-02-10
34705,2023-12-26,941.66,2022-04-20
34706,2023-12-28,-727.41,2021-09-17
34707,2022-02-12,2788.34,2021-02-23
34708,2023-02-25,4218.99,2021-04-05
34709,2022-12-15,4419.17,2021-02-22
34710,2022-07-05,4821.97,2022-02-17
34711,2022-07-11,4154.11,2021-07-17
34712,2023-01-24,4566.04,2021-04-06
34713,2022-06-01,1072.93,2023-01-12
34714,2023-01-25,3922.00,2021-11-05
34715,2022-12-10,-57.48,2021-08-31
34716,2021-12-18,1249.70,2022-06-27
34717,2021-06-03,-6.07,2022-03-06
34718,2023-02-07,2033.58,2022-01-15
34719,2022-08-31,2976.24,2021-04-15
34720,2022-02-19,1087.41,2022-02-26
34721,2023-04-17,3140.04,2022-08-19
34722,2022-07-26,-335.18,2022-08-27
34723,2023-03-12,1290.75,2022-12-05
34724,2021-05-10,4443.80,2023-08-19
34725,2022-03-06,1148.61,2021-03-21
34726,2022-12-28,3201.20,2022-04-13
34727,2021-06-23,4047.52,2023-02-23
34728,2022-03-30,305.87,2022-11-02
34729,2022-04-29,3113.92,2022-05-09
34730,2021-04-28,480.10,2023-05-31
34731,2022-08-27,-783.84,2022-05-10
34732,2022-07-19,4816.57,2022-07-03
34733,2021-07-13,652.21,2022-10-15
34734,2022-03-04,1949.23,2023-11-07
34735,2021-05-09,1391.47,2023-06-03
34736,2023-10-28,4792.37,2022-12-13
34737,2021-11-21,1989.53,2022-01-04
34738,2021-05-30,3791.53,2022-06-20
34739,2023-02-05,4173.60,2021-11-08
34740,2023-02-18,886.48,2023-02-26
34741,2022-02-26,-737.82,2022-12-22
34742,2022-01-01,859.32,2023-10-18
34743,2021-12-19,-6.14,2023-04-01
34744,2023-01-25,4758.83,2023-01-30
34745,2023-12-29,-170.38,2021-01-23
34746,2023-06-06,2675.91,2021-01-29
34747,2022-12-04,2728.28,2023-08-27
34748,2023-10-08,711.86,2022-03-01
34749,2022-02-26,168.14,2021-09-17
34750,2023-11-26,3223.31,2022-03-06
34751,2023-11-10,-909.35,2021-06-02
34752,2023-01-13,4442.41,2021-10-15
34753,2023-09-17,2661.45,2023-03-06
34754,2023-10-14,204.01,2022-10-06
34755,2023-03-20,2174.53,2022-06-16
34756,2021-03-25,4120.51,2023-06-03
34757,2022-02-22,399.45,2023-04-01
34758,2022-04-04,2583.13,2022-12-21
34759,2022-05-10,2345.06,2023-07-18
34760,2021-09-10,4806.73,2023-08-27
34761,2021-08-24,2060.15,2021-07-15
34762,2022-04-30,385.71,2022-02-28
34763,2021-12-18,2243.40,2023-12-23
34764,2022-12-18,2312.23,2022-12-31
34765,2023-01-04,1517.90,2022-12-04
34766,2021-01-26,388.15,2023-12-15
34767,2021-11-10,577.22,2021-10-19
34768,2023-01-16,893.61,2023-05-06
34769,2021-09-28,3526.03,2022-04-21
34770,2023-10-18,3417.19,2022-05-04
34771,2021-08-30,2510.99,2023-10-14
34772,2023-08-17,2915.97,2022-11-27
34773,2021-09-09,2947.99,2023-11-15
34774,2022-01-15,-305.99,2023-01-11
34775,2021-12-27,1305.33,2023-07-14
34776,2022-04-24,4736.99,2023-09-10
34777,2022-05-25,2748.06,2023-01-28
34778,2023-04-26,-260.09,2022-05-08
34779,2022-08-30,597.31,2023-08-30
34780,2021-05-26,206.37,2023-07-21
34781,2022-12-11,4471.76,2022-09-29
34782,2023-04-09,-58.85,2021-12-24
34783,2021-05-09,1389.62,2021-09-30
34784,2023-03-06,2674.79,2023-12-16
34785,2022-03-24,1913.97,2021-10-12
34786,2023-04-08,1553.64,2022-01-20
34787,2023-09-30,4329.28,2022-01-01
34788,2021-08-22,4208.87,2023-09-28
34789,2023-07-17,-769.31,2022-02-20
34790,2022-05-04,2908.75,2021-12-09
34791,2021-02-24,4171.30,2021-01-15
34792,2022-09-26,4262.52,2022-11-08
34793,2023-02-15,2680.42,2022-01-11
34794,2023-12-15,2119.26,2024-01-01
34795,2023-06-21,2765.38,2022-05-27
34796,2021-07-31,4651.90,2022-10-16
34797,2021-07-08,4785.38,2021-03-30
34798,2021-12-18,4384.81,2022-04-30
34799,2022-09-26,1524.91,2021-09-06
34800,2022-05-21,-898.34,2022-04-12
34801,2023-12-02,4919.62,2022-10-16
34802,2021-12-27,-49.48,2023-02-21
34803,2021-10-06,-846.45,2023-05-24
34804,2021-09-01,2031.15,2023-08-11
34805,2021-04-03,1402.22,2022-03-03
34806,2021-12-24,2739.33,2021-08-12
34807,2021-08-31,1120.25,2022-12-29
34808,2023-12-23,1124.21,2021-11-25
34809,2023-10-01,1211.48,2021-12-29
34810,2022-07-10,4252.17,2023-07-30
34811,2022-07-06,3750.57,2021-10-09
34812,2021-03-29,2616.54,2021-01-04
34813,2023-09-25,-550.88,2021-02-05
34814,2022-02-22,4813.40,2022-08-17
34815,2023-09-09,1124.46,2021-02-14
34816,2023-08-31,2675.38,2022-07-26
34817,2023-08-08,3276.59,2022-09-26
34818,2022-05-28,4773.87,2022-01-05
34819,2022-07-23,3514.13,2022-11-01
34820,2021-02-26,2382.09,2023-07-06
34821,2022-03-15,209.61,2021-01-25
34822,2022-03-24,864.72,2022-01-31
34823,2022-02-05,4114.76,2023-12-19
34824,2023-12-15,1232.40,2021-10-10
34825,2023-12-19,1162.80,2022-03-09
34826,2022-01-29,3951.87,2023-12-19
34827,2023-09-20,4253.05,2021-08-23
34828,2023-05-25,4036.90,2021-01-07
34829,2021-03-28,3712.28,2022-06-27
34830,2022-12-30,434.70,2022-06-12
