id,transaction_date,amount,created_at
45135,2021-01-04,2727.19,2023-08-31
45136,2021-02-03,2447.85,2022-11-30
45137,2023-06-17,129.35,2022-04-10
45138,2022-04-06,-276.85,2023-05-03
45139,2022-11-02,3474.95,2023-10-17
45140,2023-08-22,337.79,2021-12-08
45141,2022-08-08,-116.57,2021-02-06
45142,2023-05-22,1787.24,2022-09-20
45143,2022-07-30,1943.08,2023-11-19
45144,2023-07-08,3459.68,2023-07-24
45145,2021-11-18,289.38,2021-05-27
45146,2021-06-30,534.00,2022-08-11
45147,2023-11-24,4731.44,2023-07-29
45148,2021-10-20,703.28,2023-09-07
45149,2022-05-30,4999.24,2022-10-08
45150,2021-08-10,-281.56,2023-10-11
45151,2023-07-20,3472.63,2022-10-16
45152,2021-03-03,2064.71,2023-04-23
45153,2021-02-14,806.42,2021-10-20
45154,2023-04-04,4258.91,2022-09-12
45155,2021-10-22,4610.59,2023-10-31
45156,2021-09-26,4624.67,2021-03-15
45157,2023-06-17,1155.95,2022-04-21
45158,2022-02-20,1482.14,2023-05-25
45159,2022-08-28,2824.64,2023-05-12
45160,2022-01-10,606.99,2021-03-29
45161,2023-06-07,4811.52,2023-03-19
45162,2023-06-20,3477.38,2023-07-12
45163,2022-04-24,3435.35,2021-07-21
45164,2023-08-06,3069.92,2021-07-20
45165,2021-04-22,3632.38,2022-04-20
45166,2022-04-05,767.12,2023-04-06
45167,2022-10-11,1289.91,2023-01-08
45168,2021-03-06,4420.72,2023-01-27
45169,2023-07-19,3916.49,2021-09-12
45170,2021-04-06,10.15,2022-06-16
45171,2023-04-05,1719.37,2022-09-07
45172,2021-11-06,-393.62,2023-07-05
45173,2022-06-01,4959.04,2021-03-26
45174,2022-10-12,106.87,2022-11-26
45175,2021-09-11,-209.02,2021-03-16
45176,2023-08-28,2607.98,2021-05-25
45177,2022-12-12,4538.57,2022-02-09
45178,2021-09-14,4224.83,2022-03-05
45179,2021-04-29,-469.42,2023-04-02
45180,2021-03-01,4944.54,2021-03-18
45181,2023-11-01,3311.81,2022-12-04
45182,2021-12-23,-755.61,2022-10-06
45183,2022-11-29,2641.55,2022-02-28
45184,2021-03-12,1652.57,2023-06-18
45185,2021-10-07,4593.90,2022-09-20
45186,2023-01-07,4078.84,2022-04-18
45187,2022-03-13,4210.84,2023-06-27
45188,2023-12-06,4501.60,2022-09-18
45189,2023-11-05,365.47,2023-07-20
45190,2021-05-24,3340.14,2023-04-13
45191,2022-11-22,755.46,2022-01-27
45192,2023-03-16,3558.12,2021-09-25
45193,2023-06-11,3679.37,2021-03-10
45194,2022-08-13,3582.75,2021-01-20
45195,2021-08-12,1808.61,2023-10-12
45196,2021-03-21,3894.15,2023-09-10
45197,2021-04-19,3049.67,2021-08-10
45198,2023-12-18,2988.73,2022-09-20
45199,2021-10-17,503.04,2022-08-08
45200,2022-02-22,3890.71,2023-11-01
45201,2023-01-24,4485.23,2023-07-27
45202,2022-05-18,2186.14,2021-10-13
45203,2023-11-26,1655.85,2023-09-16
45204,2022-09-15,2886.05,2021-03-18
45205,2021-03-22,2687.28,2021-06-28
45206,2023-11-23,1087.49,2021-05-20
45207,2021-04-23,2904.09,2023-08-30
45208,2022-04-04,2028.60,2021-05-26
45209,2021-08-03,2002.07,2021-11-05
45210,2022-04-17,-258.34,2022-06-20
45211,2021-10-11,4898.00,2021-10-17
45212,2021-04-12,2603.69,2022-03-30
45213,2022-06-15,2440.76,2022-01-31
45214,2022-08-11,2381.99,2023-04-28
45215,2022-05-20,-717.36,2021-07-04
45216,2021-06-29,-656.26,2021-10-31
45217,2021-12-18,1680.04,2022-09-15
45218,2022-08-01,65.75,2021-02-06
45219,2022-06-23,1255.86,2022-11-03
45220,2023-12-13,654.90,2022-12-22
45221,2022-07-03,1090.86,2021-10-05
45222,2021-07-13,385.61,2023-10-13
45223,2021-06-17,387.89,2021-02-18
45224,2022-12-21,-306.06,2023-05-29
45225,2021-09-06,-349.44,2021-04-08
45226,2022-08-09,2309.01,2023-08-03
45227,2023-07-25,-137.96,2023-09-12
45228,2021-03-24,2046.54,2021-05-30
45229,2022-07-16,1886.33,2021-04-05
45230,2021-10-05,4227.47,2023-03-21
45231,2022-03-25,813.89,2022-05-20
45232,2021-05-24,-486.12,2021-05-14
45233,2021-01-03,2753.09,2021-01-21
45234,2022-01-02,1035.28,2023-01-04
45235,2023-01-21,-390.52,2023-08-16
45236,2021-08-29,4507.33,2022-04-21
45237,2023-01-12,2544.48,2021-03-09
45238,2022-06-20,4903.00,2023-03-27
45239,2023-04-09,-49.52,2023-06-20
45240,2021-04-28,2951.51,2021-03-25
45241,2021-02-06,494.61,2023-08-16
45242,2023-01-19,-98.88,2022-01-18
45243,2023-03-02,4996.90,2023-11-30
45244,2022-02-08,3331.80,2021-09-14
45245,2021-01-01,1902.98,2023-09-17
45246,2023-03-13,1230.14,2021-01-25
45247,2022-04-11,-297.28,2021-09-03
45248,2022-08-04,2045.18,2023-06-30
45249,2021-09-20,1104.81,2021-12-07
45250,2023-10-03,45.79,2021-04-30
45251,2021-12-25,-722.26,2021-11-06
45252,2023-11-16,4873.68,2023-03-22
45253,2023-10-25,-355.48,2021-07-19
45254,2022-04-18,487.82,2023-05-23
45255,2022-11-14,2330.67,2021-07-30
45256,2023-12-15,147.95,2021-10-27
45257,2022-06-17,64.49,2022-05-27
45258,2023-03-30,2443.95,2022-03-24
45259,2022-05-27,451.16,2023-05-13
45260,2023-09-28,2423.87,2021-07-15
45261,2022-06-28,3262.54,2022-09-18
45262,2022-08-05,4699.07,2022-05-09
45263,2022-01-28,785.69,2022-07-10
45264,2021-05-29,555.86,2022-04-04
45265,2022-04-10,4823.50,2021-11-25
45266,2022-04-17,1262.54,2021-08-03
45267,2021-06-04,4815.47,2022-06-06
45268,2022-12-06,-228.82,2021-08-22
45269,2023-08-20,4110.60,2021-05-03
45270,2021-11-20,2380.72,2022-03-28
45271,2023-10-30,3490.64,2022-07-18
45272,2021-07-28,4709.10,2021-07-02
45273,2023-12-28,105.99,2021-05-01
45274,2022-03-11,-205.54,2023-10-23
45275,2022-07-30,3174.70,2021-05-02
45276,2021-11-22,4449.26,2022-05-10
45277,2021-05-26,1201.67,2023-08-14
45278,2023-12-16,985.85,2022-06-18
45279,2021-04-01,637.22,2022-01-06
45280,2022-03-05,2426.35,2022-08-02
45281,2022-09-27,3400.06,2022-10-23
45282,2022-03-13,3164.81,2021-01-05
45283,2023-12-06,3632.83,2021-02-11
45284,2021-09-06,1713.86,2022-10-15
45285,2022-09-22,911.26,2023-06-20
45286,2021-11-17,-550.08,2022-08-19
45287,2021-06-06,507.61,2021-07-12
45288,2023-01-04,1651.68,2023-11-18
45289,2023-04-12,2438.62,2021-10-14
45290,2022-07-22,-658.15,2023-01-13
45291,2022-07-16,1639.43,2021-03-20
45292,2021-06-12,2630.98,2023-06-22
45293,2021-06-12,-936.21,2023-01-25
45294,2022-09-03,1152.40,2021-12-12
45295,2022-01-17,-455.82,2023-02-02
45296,2021-03-02,-116.18,2023-10-10
45297,2021-02-27,1907.60,2023-08-28
45298,2023-02-12,2311.97,2021-01-02
45299,2022-12-02,2970.89,2022-03-10
45300,2023-10-21,4526.40,2023-11-28
45301,2021-08-26,-603.51,2022-07-24
45302,2022-12-27,946.73,2022-02-06
45303,2023-04-21,813.68,2023-12-02
45304,2021-09-17,4993.01,2023-07-08
45305,2022-05-15,3033.08,2021-01-23
45306,2022-05-05,48.69,2023-07-14
45307,2021-10-01,4900.91,2022-08-03
45308,2021-02-25,109.61,2023-12-09
45309,2023-10-01,4918.17,2023-08-22
45310,2023-05-15,2300.24,2023-04-15
45311,2022-03-01,2794.06,2021-04-01
45312,2021-04-01,4875.42,2023-04-21
45313,2021-08-10,2913.76,2021-01-18
45314,2023-11-24,4309.19,2023-09-08
45315,2023-02-09,2651.46,2023-01-23
45316,2022-10-16,1533.72,2021-12-25
45317,2023-02-12,3069.79,2023-03-21
45318,2023-05-18,3304.93,2021-08-21
45319,2022-07-17,1121.98,2023-12-30
45320,2021-12-17,4637.31,2022-05-17
45321,2021-12-04,-615.28,2023-08-14
45322,2022-01-23,3677.18,2022-03-10
45323,2021-10-29,2086.39,2022-09-08
45324,2021-02-25,1384.61,2023-01-05
45325,2023-04-30,3452.78,2022-03-07
45326,2022-12-31,3230.99,2022-10-24
45327,2021-03-09,4938.88,2022-09-10
45328,2023-01-25,-496.00,2023-06-16
45329,2023-03-06,2721.45,2021-05-23
45330,2023-12-30,2868.84,2022-07-13
45331,2021-07-13,3907.42,2021-09-11
45332,2021-02-27,-661.71,2022-05-29
45333,2021-07-19,2901.79,2021-08-14
45334,2023-05-06,1076.12,2023-08-05
45335,2021-03-31,406.52,2022-06-25
45336,2023-01-01,185.07,2023-08-27
45337,2023-10-30,393.97,2023-01-19
45338,2023-04-06,4890.42,2023-04-25
45339,2023-09-25,-757.96,2022-11-23
45340,2021-05-15,4616.14,2023-08-14
45341,2021-03-20,4631.37,2022-07-07
45342,2021-04-27,2255.10,2022-12-16
45343,2023-12-15,2333.46,2023-01-21
45344,2021-12-29,-725.63,2022-10-09
45345,2022-03-04,2814.34,2023-05-27
45346,2021-08-05,3328.86,2022-12-25
45347,2021-04-23,4922.19,2022-02-02
45348,2021-03-25,1417.95,2023-09-12
45349,2021-03-04,3442.94,2021-05-18
45350,2023-05-31,525.64,2021-07-15
45351,2022-08-01,-529.88,2023-01-31
45352,2021-12-20,1592.13,2022-09-03
45353,2021-10-24,-775.20,2021-02-14
45354,2022-05-11,2479.67,2022-02-04
45355,2021-03-23,2669.70,2021-10-18
45356,2022-09-02,3550.86,2021-04-16
45357,2023-07-03,3336.98,2021-01-21
45358,2021-05-30,2424.54,2022-08-09
45359,2021-05-31,-0.44,2022-07-11
45360,2021-04-27,3818.46,2023-02-23
45361,2023-01-13,3056.37,2023-03-24
45362,2023-04-23,4333.03,2021-12-10
45363,2022-07-29,471.17,2022-10-23
45364,2023-01-03,3006.33,2022-08-17
45365,2021-04-22,2948.07,2021-09-16
45366,2021-05-02,-28.28,2023-06-27
45367,2021-07-01,1984.33,2022-09-10
45368,2021-04-12,2742.65,2023-05-29
45369,2021-01-03,-411.52,2022-07-11
45370,2022-04-03,-103.87,2021-03-26
45371,2023-01-12,-707.35,2023-12-23
45372,2022-04-26,3498.98,2023-11-04
45373,2021-06-23,3014.11,2023-04-08
45374,2023-07-18,987.37,2021-06-04
45375,2023-09-27,1321.87,2023-07-13
45376,2021-08-04,1358.52,2023-03-20
45377,2023-06-02,4908.22,2023-07-13
45378,2021-04-26,2632.23,2023-05-05
45379,2023-11-03,1749.16,2023-07-25
45380,2022-03-25,-465.01,2021-10-29
45381,2021-05-18,3919.24,2022-05-15
45382,2023-02-14,1142.52,2022-01-16
45383,2023-07-06,919.19,2023-09-20
45384,2021-05-07,579.22,2023-05-20
45385,2021-03-17,4825.39,2021-10-03
45386,2023-09-04,1383.02,2021-05-13
45387,2021-01-19,736.09,2023-04-22
45388,2022-10-08,340.87,2023-07-15
45389,2023-03-21,-18.71,2022-02-10
45390,2023-07-04,4345.99,2021-09-02
45391,2021-07-20,3341.65,2023-02-18
45392,2022-05-28,192.71,2021-12-20
45393,2021-01-05,520.78,2022-07-10
45394,2022-06-11,-787.75,2023-11-16
45395,2022-08-05,2797.79,2022-08-16
45396,2021-08-26,1181.98,2023-07-22
45397,2022-09-18,1255.30,2021-09-18
45398,2021-11-05,3983.91,2023-02-17
45399,2021-12-10,3779.25,2022-03-06
45400,2021-11-25,4953.26,2023-10-12
45401,2022-03-29,4244.95,2022-02-10
45402,2022-07-12,2520.99,2021-02-13
45403,2021-08-18,3441.87,2022-07-20
45404,2022-09-18,482.00,2022-10-04
45405,2021-09-21,3170.48,2022-09-02
45406,2023-11-17,-46.67,2022-07-26
45407,2021-04-21,3677.51,2022-11-29
45408,2023-01-19,2945.75,2021-03-14
45409,2022-09-22,-592.15,2023-07-27
45410,2023-10-01,846.84,2021-02-10
45411,2022-02-16,2205.66,2023-07-16
45412,2022-05-15,1398.12,2023-01-09
45413,2023-09-11,-888.74,2021-05-11
45414,2021-11-01,2178.39,2021-09-26
45415,2023-04-05,2625.53,2022-04-15
45416,2022-04-13,749.71,2022-10-24
45417,2022-08-23,2880.48,2021-05-05
45418,2022-12-30,2337.84,2021-03-19
45419,2023-08-23,2841.91,2022-02-04
45420,2022-12-25,1718.56,2021-01-10
45421,2023-04-07,-95.34,2023-04-18
45422,2023-04-30,3115.19,2023-12-28
45423,2022-06-14,1396.42,2022-03-04
45424,2023-03-31,1207.78,2022-12-07
45425,2021-08-30,1040.05,2023-01-20
45426,2023-03-31,-416.30,2022-06-19
45427,2022-05-30,4513.72,2021-03-05
45428,2022-09-10,1668.75,2023-05-14
45429,2023-04-18,3617.05,2023-10-05
45430,2023-06-23,-693.28,2023-09-15
45431,2022-09-09,3183.55,2022-07-25
45432,2022-04-04,3232.97,2022-03-05
45433,2022-11-04,3443.34,2022-04-05
45434,2021-02-18,2918.17,2023-08-12
45435,2023-02-02,-720.47,2021-02-11
45436,2023-03-19,4972.45,2023-01-13
45437,2023-07-24,4750.32,2023-11-04
45438,2022-12-23,264.05,2021-11-06
45439,2023-06-06,1106.70,2023-08-04
45440,2023-02-27,2030.91,2023-10-03
45441,2022-11-22,2920.66,2022-11-03
45442,2021-07-07,2196.63,2021-07-31
45443,2021-10-08,1725.51,2022-01-30
45444,2023-01-23,-250.46,2021-11-02
45445,2022-02-25,821.18,2022-10-04
45446,2023-05-05,2038.36,2021-08-23
45447,2021-06-04,-176.50,2022-03-25
45448,2022-11-14,2153.86,2021-01-19
45449,2023-05-28,4364.79,2023-10-16
45450,2023-05-19,1952.98,2021-08-12
45451,2023-02-27,162.74,2021-01-13
45452,2022-03-13,4079.06,2023-01-18
45453,2021-10-23,-688.35,2021-11-19
45454,2023-11-13,-819.33,2023-12-17
45455,2023-09-15,3058.81,2022-01-17
45456,2023-03-31,1728.26,2022-01-07
45457,2022-12-31,3719.94,2023-06-21
45458,2023-04-29,3220.90,2021-03-06
45459,2023-07-19,2310.48,2023-10-21
45460,2022-03-19,3857.96,2023-03-06
45461,2022-08-27,-251.82,2022-05-21
45462,2023-04-02,2535.65,2021-09-15
45463,2021-05-19,844.42,2022-05-16
45464,2022-09-22,15.16,2023-11-13
45465,2022-06-07,3305.99,2023-04-20
45466,2022-11-08,1791.91,2023-01-26
45467,2023-09-18,4770.36,2022-05-29
45468,2021-02-03,116.96,2022-03-31
45469,2023-08-06,-454.90,2021-01-06
45470,2021-09-20,3993.89,2022-05-01
45471,2021-03-31,1302.25,2023-06-30
45472,2023-01-21,1081.34,2022-04-12
45473,2022-03-03,2577.72,2022-12-10
45474,2022-03-23,-811.22,2021-04-08
45475,2021-08-01,4645.54,2022-03-04
45476,2022-04-17,4616.89,2023-09-18
45477,2023-11-10,4822.79,2022-01-14
45478,2023-01-23,514.57,2022-07-06
45479,2021-03-28,1179.87,2022-05-23
45480,2023-02-05,-28.95,2021-03-04
45481,2022-10-07,4813.55,2022-01-10
45482,2022-01-22,3302.64,2021-04-05
45483,2023-08-11,4331.50,2021-05-10
45484,2023-07-17,1472.15,2022-01-05
45485,2023-03-19,1212.64,2022-12-09
45486,2021-12-14,3116.71,2023-03-29
45487,2021-04-02,2845.16,2021-11-04
45488,2021-07-28,1692.72,2021-05-30
45489,2023-12-26,3063.90,2021-09-20
45490,2021-08-01,3789.27,2022-01-04
45491,2023-06-14,1654.98,2023-10-09
45492,2021-02-07,3597.09,2022-04-21
45493,2022-03-15,-501.77,2022-06-27
45494,2023-10-25,3135.77,2021-11-06
45495,2021-12-09,749.15,2023-12-14
45496,2023-12-05,3562.18,2023-03-21
45497,2022-09-06,3750.07,2021-07-19
45498,2022-09-24,3712.37,2022-04-11
45499,2021-08-19,104.78,2023-08-19
45500,2022-06-09,4457.18,2021-06-20
45501,2022-06-15,3447.15,2023-05-20
45502,2022-03-13,-191.18,2021-03-30
45503,2021-03-03,4767.52,2022-11-18
45504,2022-09-18,-589.60,2022-01-02
45505,2022-12-29,3810.96,2021-11-25
45506,2023-11-05,400.73,2022-02-26
45507,2023-04-15,3047.45,2023-12-10
45508,2023-12-22,779.61,2023-03-06
45509,2021-01-04,2818.74,2023-05-01
45510,2021-03-03,-754.54,2021-07-20
45511,2021-09-12,-502.99,2023-03-21
45512,2023-10-26,3477.64,2021-09-29
45513,2023-12-15,3383.83,2021-05-20
45514,2023-01-14,3169.13,2023-12-17
45515,2023-07-10,3360.55,2021-05-10
45516,2022-03-28,4610.74,2023-03-07
45517,2023-08-29,2587.78,2022-08-05
45518,2022-10-11,2951.81,2023-11-15
45519,2022-12-03,3516.56,2021-02-27
45520,2022-01-08,4863.47,2021-09-08
45521,2021-01-17,-856.08,2021-11-09
45522,2021-04-21,-358.63,2021-01-24
45523,2022-09-06,496.60,2023-10-24
45524,2023-06-06,1772.84,2022-01-13
45525,2023-06-12,3849.30,2023-07-17
45526,2023-10-09,640.60,2023-04-16
45527,2022-02-08,3059.21,2023-10-22
45528,2021-04-07,2232.68,2023-09-24
45529,2021-12-23,-479.95,2023-01-23
45530,2023-09-21,2101.88,2022-11-29
45531,2021-01-14,188.25,2022-09-11
45532,2023-01-22,633.46,2021-05-02
45533,2022-11-14,1921.53,2022-09-13
45534,2023-04-04,2044.97,2021-01-01
45535,2021-06-20,3806.95,2021-09-09
45536,2022-08-18,3477.93,2021-02-05
45537,2021-03-12,4647.16,2022-12-10
45538,2023-03-27,1790.91,2023-11-24
45539,2023-02-01,2527.09,2021-04-15
45540,2022-08-18,3092.78,2023-11-01
45541,2023-12-10,4740.93,2022-05-19
45542,2022-04-30,-965.91,2023-02-20
45543,2021-10-03,-439.39,2023-02-07
45544,2023-02-22,4490.65,2021-12-18
45545,2023-07-29,3942.89,2023-02-21
45546,2022-12-27,1644.97,2021-01-05
45547,2022-11-24,2522.30,2023-01-18
45548,2022-06-13,-821.98,2021-05-21
45549,2022-09-13,426.06,2022-08-18
45550,2023-01-17,3178.33,2022-03-05
45551,2023-10-10,4460.94,2022-10-17
45552,2023-12-29,1795.73,2021-01-02
45553,2021-09-02,-133.25,2023-01-04
45554,2023-08-12,4261.90,2022-02-07
45555,2021-08-08,3863.69,2021-02-12
45556,2021-08-21,2728.20,2022-06-11
45557,2022-12-05,2538.45,2022-01-28
45558,2022-02-13,3836.38,2023-03-19
45559,2023-05-01,108.56,2022-08-19
45560,2021-08-22,-600.27,2022-07-22
45561,2023-07-20,3320.88,2023-12-29
45562,2021-12-28,-487.91,2021-06-04
45563,2022-11-04,2759.57,2021-12-15
45564,2022-03-30,546.35,2023-04-30
45565,2022-08-14,1167.95,2022-07-08
45566,2023-03-02,-115.45,2022-12-23
45567,2021-08-03,4995.02,2021-08-21
45568,2022-09-21,4978.84,2023-02-15
45569,2021-02-24,1232.64,2023-03-30
45570,2022-04-17,1934.00,2023-06-07
45571,2023-07-07,4592.27,2023-11-16
45572,2023-01-19,1736.11,2023-12-30
45573,2021-01-05,301.94,2021-10-17
45574,2023-11-17,1270.55,2021-11-11
45575,2021-10-24,1695.97,2021-07-15
45576,2022-03-19,2323.93,2022-04-19
45577,2023-10-16,4325.81,2023-05-21
45578,2023-08-23,2325.41,2022-12-02
45579,2023-11-18,1730.79,2023-05-09
45580,2021-10-31,4860.47,2022-07-18
45581,2021-02-21,2632.26,2023-11-19
45582,2021-12-22,1712.14,2021-04-30
45583,2023-05-05,-665.00,2021-07-09
45584,2024-01-01,2753.44,2021-09-21
45585,2021-08-27,4427.28,2022-02-23
45586,2023-11-29,804.21,2021-03-09
45587,2022-01-30,2571.86,2021-10-22
45588,2022-04-09,2317.82,2021-05-07
45589,2022-01-06,1153.49,2021-12-01
45590,2021-05-15,1365.50,2023-09-15
45591,2022-08-12,2477.79,2022-11-11
45592,2023-06-18,-896.51,2023-06-15
45593,2023-04-20,3260.70,2021-12-17
45594,2021-12-08,1421.66,2023-02-27
45595,2022-09-10,3259.04,2021-12-19
45596,2023-05-07,3432.87,2021-01-08
45597,2021-08-11,3652.16,2022-04-07
45598,2022-08-26,4040.06,2023-11-28
45599,2021-05-16,2179.43,2021-01-12
45600,2022-06-17,1228.16,2023-03-18
45601,2021-02-24,-272.53,2021-08-20
45602,2023-12-29,148.49,2023-08-08
45603,2023-02-14,2977.45,2021-02-02
45604,2023-10-03,3290.34,2022-03-22
45605,2022-10-06,1260.85,2023-08-30
45606,2021-09-02,-171.07,2023-03-26
45607,2023-02-14,1472.28,2021-03-15
45608,2022-04-24,2605.45,2023-04-07
45609,2021-07-13,3503.97,2022-07-01
45610,2023-09-05,3120.88,2022-08-14
45611,2021-01-12,541.15,2021-06-12
45612,2022-02-08,1859.24,2022-07-26
45613,2022-05-09,2044.10,2022-04-13
45614,2021-12-11,117.34,2021-12-06
45615,2021-06-26,3706.08,2022-06-23
45616,2021-09-01,2464.04,2023-01-21
45617,2021-11-29,3719.51,2023-10-15
45618,2023-03-14,3497.51,2022-01-21
45619,2022-11-04,2106.64,2023-10-23
45620,2021-08-05,1287.35,2021-03-14
45621,2023-10-28,4123.09,2021-11-16
45622,2023-05-23,-293.85,2021-01-26
45623,2022-08-09,2114.28,2022-07-09
45624,2022-03-02,1976.93,2021-01-09
45625,2022-04-24,1529.42,2023-08-01
45626,2021-07-12,-475.44,2023-02-15
45627,2021-10-25,-422.92,2021-07-31
45628,2021-07-14,4358.72,2023-01-27
45629,2021-10-23,-196.94,2022-12-02
45630,2021-12-30,3268.29,2022-08-05
45631,2021-08-15,-461.69,2021-08-13
45632,2023-05-28,2354.75,2023-05-19
45633,2021-02-25,4986.99,2021-12-31
45634,2022-12-06,1145.93,2023-02-20
45635,2021-08-29,-616.91,2023-11-25
45636,2023-12-02,-885.17,2021-11-22
45637,2021-10-09,4006.91,2023-11-08
45638,2023-04-07,-495.51,2022-07-21
45639,2022-10-19,-242.52,2022-05-27
45640,2021-09-26,1593.45,2021-10-09
45641,2023-05-06,1922.18,2021-11-21
45642,2021-10-30,1903.39,2022-11-02
45643,2023-05-21,2728.09,2022-07-18
45644,2022-06-21,2226.12,2023-03-18
45645,2021-03-05,4223.18,2022-03-18
45646,2022-02-22,1053.52,2022-12-22
45647,2023-08-12,1174.67,2022-11-13
45648,2021-08-27,1109.74,2023-01-17
45649,2021-08-08,3439.96,2021-08-30
45650,2023-04-21,236.68,2021-01-06
45651,2023-11-27,4234.18,2021-04-12
45652,2021-06-12,2996.37,2022-11-06
45653,2023-12-31,-785.67,2023-11-07
45654,2023-01-14,1486.38,2021-05-29
45655,2021-09-02,2082.46,2021-04-30
45656,2023-02-09,2910.87,2022-10-28
45657,2022-05-04,277.38,2023-10-08
45658,2021-04-03,3201.38,2023-05-21
45659,2021-03-31,1021.88,2023-01-19
45660,2022-02-11,969.99,2023-12-01
45661,2022-07-09,3099.31,2023-08-05
45662,2022-01-27,4719.84,2021-08-15
45663,2022-07-10,3079.71,2021-10-24
45664,2022-03-25,3863.23,2022-02-01
45665,2022-05-07,3483.88,2022-02-14
45666,2023-05-12,373.83,2021-01-20
45667,2023-07-28,2965.80,2021-12-12
45668,2022-02-09,4505.77,2023-02-15
45669,2021-01-15,2682.56,2022-09-26
45670,2021-01-23,4022.61,2022-01-30
45671,2023-02-12,2983.47,2021-04-08
45672,2021-10-21,3555.63,2022-10-09
45673,2022-08-02,3395.76,2023-01-23
45674,2023-09-23,-858.22,2022-08-22
45675,2022-08-03,3261.59,2023-09-22
45676,2022-10-26,123.35,2022-06-29
45677,2021-10-24,4329.02,2021-10-01
45678,2021-11-24,3723.17,2021-09-13
45679,2022-09-01,-483.66,2022-01-08
45680,2021-11-22,2077.04,2022-09-08
45681,2022-06-26,4191.70,2022-09-30
45682,2023-01-20,1427.71,2021-03-07
45683,2021-01-04,1063.62,2021-11-09
45684,2022-12-13,2794.87,2021-02-18
45685,2021-08-10,4076.52,2021-03-06
45686,2021-07-15,-177.92,2021-11-11
45687,2023-08-20,343.14,2021-05-04
45688,2021-03-06,-180.69,2022-11-12
45689,2023-11-02,2519.56,2023-07-15
45690,2023-10-24,3113.34,2023-06-10
45691,2023-05-02,-544.43,2022-05-18
45692,2022-10-14,4315.40,2022-08-14
45693,2023-01-31,4903.86,2021-04-08
45694,2022-07-28,-848.70,2023-03-04
45695,2022-03-28,4295.66,2022-09-06
45696,2022-01-21,69.92,2021-03-03
45697,2023-09-08,2046.45,2021-07-13
45698,2023-05-05,162.11,2023-09-12
45699,2022-08-20,3203.26,2023-01-04
45700,2022-05-17,-774.14,2023-06-28
45701,2023-11-02,990.15,2021-10-16
45702,2023-10-16,4033.90,2023-03-16
45703,2021-09-12,1002.60,2022-03-12
45704,2022-03-13,3630.38,2021-03-12
45705,2021-10-06,846.19,2021-12-06
45706,2022-10-15,1232.27,2021-09-25
45707,2022-04-12,2212.29,2023-09-20
45708,2023-08-12,1631.73,2023-12-17
45709,2022-10-11,4738.69,2021-11-10
45710,2021-11-30,3361.29,2021-07-21
45711,2022-08-26,2840.59,2022-05-22
45712,2022-09-10,-316.95,2022-12-07
45713,2022-04-08,1248.20,2022-06-22
45714,2021-09-06,560.88,2023-06-27
45715,2023-08-20,2199.16,2023-11-17
45716,2022-10-01,283.49,2022-12-13
45717,2022-02-14,4095.97,2021-05-16
45718,2023-07-31,-47.36,2022-03-15
45719,2021-07-06,219.73,2023-08-20
45720,2022-07-21,2615.47,2023-07-03
45721,2021-05-14,3897.21,2022-03-26
45722,2021-10-10,-212.16,2021-04-10
45723,2023-10-05,3156.74,2021-04-07
45724,2022-11-23,2257.88,2022-02-14
45725,2021-11-28,1221.38,2023-08-09
45726,2023-05-01,316.73,2021-06-02
45727,2021-11-19,3221.51,2021-12-03
45728,2021-12-22,2657.43,2022-05-13
45729,2021-11-04,3004.38,2022-04-05
45730,2023-06-07,4715.04,2022-05-10
45731,2021-05-14,4694.48,2021-06-03
45732,2021-02-21,4361.45,2021-05-22
45733,2023-03-19,1332.15,2023-05-21
45734,2022-07-14,3038.94,2023-12-21
45735,2023-09-05,681.95,2022-08-20
45736,2023-02-26,4474.72,2021-10-21
45737,2023-06-29,4595.84,2022-11-27
45738,2021-07-21,1649.77,2023-05-14
45739,2021-07-01,1869.19,2023-01-07
45740,2021-02-15,-97.82,2022-08-17
45741,2022-07-20,664.60,2021-07-10
45742,2023-06-24,1738.85,2023-09-22
45743,2023-06-21,-22.37,2021-12-15
45744,2023-12-02,3458.41,2022-06-07
45745,2022-09-25,1339.66,2021-04-01
45746,2023-02-24,1934.20,2021-12-24
45747,2021-05-04,-8.42,2021-06-06
45748,2021-03-30,455.79,2021-08-05
45749,2023-02-03,2481.50,2023-06-19
45750,2021-07-21,1284.15,2021-08-27
45751,2022-04-28,-415.02,2021-01-08
45752,2021-02-27,4446.07,2022-10-20
45753,2023-05-02,235.26,2022-01-02
45754,2021-01-20,4072.55,2021-08-05
45755,2023-03-24,-946.51,2021-01-14
45756,2022-06-07,-55.42,2022-07-16
45757,2022-11-15,2394.07,2021-11-14
45758,2021-03-24,91.62,2022-07-13
45759,2022-10-19,2079.61,2021-07-04
45760,2022-03-08,3830.83,2021-01-01
45761,2022-06-16,2887.90,2021-02-09
45762,2022-07-04,1143.43,2021-06-24
45763,2021-09-19,1931.62,2021-02-21
45764,2022-05-25,1751.29,2021-06-17
45765,2021-10-10,1420.55,2021-11-10
45766,2023-12-07,2065.11,2023-09-02
45767,2021-05-10,1160.76,2021-10-27
45768,2021-06-25,650.59,2023-01-10
45769,2021-07-17,1477.90,2022-09-02
45770,2023-08-24,4107.81,2023-10-24
45771,2023-05-20,1507.01,2021-08-30
45772,2023-12-15,3943.29,2021-12-19
45773,2023-03-05,-487.66,2022-08-14
