id,transaction_date,amount,created_at
4363,2021-06-18,1773.48,2023-12-20
4364,2022-05-09,-185.68,2022-10-08
4365,2023-03-13,4496.83,2022-04-05
4366,2021-09-07,2760.46,2021-05-13
4367,2022-12-19,1210.10,2023-08-19
4368,2023-11-13,4723.51,2023-08-24
4369,2022-01-16,3384.39,2023-07-06
4370,2022-04-23,4202.75,2023-11-13
4371,2023-05-08,3771.51,2021-09-03
4372,2022-12-30,1094.04,2022-12-29
4373,2023-07-06,1092.17,2023-08-26
4374,2023-12-11,4847.18,2023-05-29
4375,2021-06-17,63.56,2021-02-12
4376,2023-10-22,-5.77,2023-07-19
4377,2023-03-29,1533.54,2022-06-29
4378,2022-03-27,969.36,2021-07-28
4379,2021-09-14,3156.68,2021-03-06
4380,2022-11-19,-347.32,2022-06-24
4381,2021-04-10,3940.12,2021-09-22
4382,2022-03-15,3883.81,2022-04-05
4383,2023-06-02,1621.57,2022-11-14
4384,2022-01-01,146.07,2021-04-12
4385,2021-03-31,-583.48,2023-06-27
4386,2022-11-20,4002.33,2022-10-01
4387,2023-03-13,825.96,2022-08-04
4388,2022-02-27,2971.57,2022-05-20
4389,2022-09-06,778.52,2021-01-14
4390,2022-06-04,-545.15,2022-04-22
4391,2023-09-25,2008.34,2021-11-03
4392,2021-03-29,1809.90,2021-04-15
4393,2022-08-16,4996.08,2023-04-14
4394,2023-03-22,-862.58,2023-01-07
4395,2021-05-20,1452.04,2022-03-20
4396,2023-12-12,1048.61,2021-05-11
4397,2021-01-11,3165.84,2021-08-15
4398,2022-11-27,4859.77,2021-04-07
4399,2021-11-09,1478.65,2022-11-20
4400,2023-08-26,980.11,2022-09-23
4401,2022-07-26,1517.02,2021-06-27
4402,2022-04-27,3251.34,2021-09-15
4403,2022-04-21,3964.41,2021-05-19
4404,2022-08-07,991.82,2022-08-06
4405,2021-12-20,-403.03,2021-01-28
4406,2023-02-02,1425.29,2022-10-17
4407,2022-07-18,672.85,2021-03-24
4408,2021-09-15,3631.74,2022-11-16
4409,2021-10-11,-365.30,2022-06-11
4410,2023-01-01,3450.98,2022-04-10
4411,2023-12-08,-887.50,2021-07-08
4412,2023-08-21,-219.92,2023-10-12
4413,2022-06-04,1444.57,2023-07-23
4414,2022-09-04,4464.82,2023-03-21
4415,2023-09-24,4895.59,2021-06-19
4416,2023-01-22,148.80,2021-12-25
4417,2023-09-21,3785.99,2021-11-29
4418,2022-04-05,697.97,2023-05-29
4419,2022-09-19,4196.80,2023-11-28
4420,2022-05-24,2081.77,2021-06-03
4421,2021-11-09,4637.01,2022-12-24
4422,2022-07-11,-787.99,2022-05-07
4423,2023-02-22,1300.42,2021-01-13
4424,2022-02-17,2797.07,2023-11-03
4425,2022-05-12,2838.84,2021-07-17
4426,2023-01-26,738.61,2022-01-02
4427,2022-09-14,3092.45,2022-04-13
4428,2021-04-02,2924.74,2023-09-14
4429,2021-05-23,4708.81,2021-07-17
4430,2023-08-01,596.60,2023-01-06
4431,2021-11-12,760.95,2022-07-13
4432,2021-04-03,1536.32,2023-02-18
4433,2021-03-21,1522.15,2021-01-18
4434,2023-12-21,4561.58,2023-01-12
4435,2023-12-04,856.81,2023-12-07
4436,2022-06-10,3637.76,2022-01-29
4437,2022-10-16,2753.89,2021-01-13
4438,2023-01-07,-639.08,2022-03-24
4439,2021-05-02,661.82,2022-07-09
4440,2022-06-21,3157.94,2021-01-09
4441,2022-03-20,4454.73,2023-02-04
4442,2023-12-28,3852.25,2023-05-21
4443,2021-05-25,276.24,2022-07-22
4444,2023-10-16,2538.99,2023-09-16
4445,2022-05-26,3934.19,2023-03-18
4446,2023-04-04,1574.88,2023-01-20
4447,2022-07-09,3489.40,2021-10-26
4448,2023-05-12,2393.58,2021-11-08
4449,2023-07-30,-665.35,2023-05-02
4450,2021-06-20,1136.93,2022-10-05
4451,2021-10-24,2364.03,2021-04-20
4452,2022-02-13,2735.64,2022-01-03
4453,2021-05-26,1941.88,2021-02-03
4454,2023-02-07,3098.10,2023-06-15
4455,2022-05-20,4434.06,2023-03-17
4456,2023-12-10,-109.49,2022-10-10
4457,2022-08-09,1757.32,2021-05-18
4458,2023-12-03,1668.13,2023-07-18
4459,2023-06-29,3032.05,2023-04-05
4460,2022-09-11,2465.09,2021-07-06
4461,2022-08-20,1816.20,2021-02-18
4462,2021-03-10,3009.85,2022-07-29
4463,2021-11-30,-332.59,2022-10-07
4464,2022-09-18,3483.44,2023-10-26
4465,2021-03-21,2307.07,2023-05-24
4466,2022-09-19,1084.98,2021-11-07
4467,2021-01-05,1043.53,2021-02-13
4468,2022-03-01,1182.05,2023-07-12
4469,2022-11-10,1390.31,2022-07-16
4470,2022-09-23,-488.92,2022-06-13
4471,2022-04-19,2417.13,2022-06-01
4472,2021-06-10,4331.54,2023-02-10
4473,2021-11-15,769.67,2022-05-23
4474,2021-11-08,3585.24,2023-03-12
4475,2022-02-24,4435.67,2023-11-02
4476,2022-02-12,542.30,2021-12-07
4477,2021-11-30,-400.94,2023-04-10
4478,2023-02-06,2577.91,2023-11-30
4479,2021-05-18,1930.38,2023-10-02
4480,2023-05-07,897.01,2023-04-13
4481,2022-09-10,3012.61,2023-11-10
4482,2022-12-15,3899.31,2021-08-17
4483,2022-03-21,4507.34,2021-04-10
4484,2021-06-11,3720.54,2022-08-25
4485,2022-03-16,3460.58,2021-12-31
4486,2021-02-28,4329.60,2023-07-28
4487,2021-03-08,4293.90,2021-10-28
4488,2023-02-05,-744.27,2021-03-19
4489,2022-02-06,2982.09,2021-09-25
4490,2021-07-28,3183.60,2021-10-13
4491,2023-05-06,118.31,2022-02-04
4492,2023-06-04,2316.81,2022-10-11
4493,2021-04-19,1102.87,2021-11-22
4494,2021-02-22,-777.54,2023-05-31
4495,2023-06-15,2322.95,2022-04-10
4496,2021-04-07,-220.75,2022-10-04
4497,2023-05-20,559.29,2023-02-03
4498,2021-07-24,1445.57,2022-04-04
4499,2023-03-18,2443.32,2021-07-02
4500,2023-07-22,3081.10,2023-05-27
4501,2022-10-03,523.63,2021-10-08
4502,2021-01-15,1889.01,2021-12-31
4503,2023-04-02,3201.23,2021-05-01
4504,2021-11-21,3351.05,2023-09-17
4505,2023-02-24,2936.03,2023-06-24
4506,2023-09-10,-647.70,2021-06-05
4507,2022-11-20,3776.31,2021-07-18
4508,2021-08-04,4507.49,2021-08-15
4509,2021-08-22,4152.58,2023-07-29
4510,2023-11-16,4297.84,2021-12-19
4511,2023-11-01,473.69,2023-06-18
4512,2021-11-25,1465.30,2022-11-25
4513,2021-12-23,391.63,2023-03-06
4514,2021-03-13,607.32,2022-06-01
4515,2021-07-25,3997.80,2022-05-02
4516,2021-02-23,4552.21,2022-07-02
4517,2023-09-14,4632.98,2022-04-02
4518,2021-01-20,4171.43,2023-11-09
4519,2023-08-23,3333.73,2021-04-15
4520,2022-05-27,4724.60,2021-01-16
4521,2023-10-15,3768.00,2022-10-14
4522,2023-02-10,1740.10,2023-06-30
4523,2021-08-21,345.46,2021-12-12
4524,2021-01-25,2804.51,2023-02-25
4525,2022-12-11,3098.08,2022-12-20
4526,2023-05-21,1531.24,2022-12-15
4527,2023-01-29,2960.92,2022-08-18
4528,2022-12-12,882.62,2021-01-02
4529,2022-03-12,2305.80,2021-04-25
4530,2022-08-30,3800.69,2023-07-18
4531,2021-02-25,-816.04,2022-06-18
4532,2021-01-03,1663.07,2022-05-09
4533,2021-04-24,-396.78,2023-03-21
4534,2021-09-16,-622.34,2023-03-18
4535,2021-01-11,2713.31,2021-06-03
4536,2023-01-15,4562.66,2021-05-15
4537,2023-03-06,4663.83,2023-06-21
4538,2022-05-24,-339.29,2023-01-09
4539,2022-04-19,224.96,2021-01-30
4540,2021-09-06,-171.75,2022-01-21
4541,2022-05-30,1971.05,2021-01-14
4542,2022-06-11,2579.32,2022-09-25
4543,2021-02-24,2129.56,2023-03-30
4544,2023-02-08,301.19,2021-03-04
4545,2022-08-22,4717.96,2021-09-28
4546,2022-03-04,2056.37,2022-03-28
4547,2022-03-19,429.22,2023-09-07
4548,2021-03-25,2884.31,2023-11-17
4549,2022-05-07,1247.31,2022-01-27
4550,2023-10-15,3746.84,2021-08-12
4551,2023-03-14,4459.94,2021-06-26
4552,2021-03-18,4526.01,2022-06-28
4553,2021-06-13,1881.71,2022-09-10
4554,2021-02-08,3329.97,2021-11-12
4555,2023-02-04,3352.84,2023-09-20
4556,2022-11-25,4551.82,2021-08-13
4557,2023-03-26,801.51,2021-08-29
4558,2022-04-26,-571.41,2023-02-07
4559,2021-02-08,58.46,2021-07-16
4560,2022-11-13,2651.19,2022-05-17
4561,2022-03-06,3730.60,2023-10-29
4562,2023-03-07,2594.92,2023-03-19
4563,2023-07-08,-886.64,2021-06-09
4564,2022-02-06,-206.37,2021-07-14
4565,2023-04-17,2743.62,2021-02-08
4566,2023-11-10,2139.07,2023-08-23
4567,2021-11-13,1405.39,2022-05-30
4568,2022-03-08,-799.25,2023-03-03
4569,2021-05-06,3405.42,2022-06-06
4570,2021-05-18,-104.56,2021-06-05
4571,2023-04-28,1652.77,2021-09-21
4572,2022-09-09,3749.76,2023-07-11
4573,2022-04-11,-144.72,2023-12-08
4574,2021-05-15,1630.15,2022-11-27
4575,2022-02-20,3356.18,2021-11-07
4576,2022-02-27,1507.96,2021-04-11
4577,2021-12-26,4164.33,2021-10-28
4578,2022-09-18,252.31,2023-03-19
4579,2021-04-19,378.04,2021-04-20
4580,2021-02-01,1381.40,2022-12-25
4581,2023-05-24,2203.37,2022-11-18
4582,2021-12-13,2847.88,2021-04-20
4583,2022-08-08,4593.86,2022-07-01
4584,2023-02-25,4534.83,2023-03-03
4585,2021-07-23,3625.81,2023-08-15
4586,2021-03-19,43.00,2023-07-07
4587,2022-03-05,3089.07,2021-05-27
4588,2022-03-31,-378.69,2022-03-07
4589,2021-10-03,3783.95,2023-05-16
4590,2022-04-30,2252.08,2023-06-09
4591,2022-09-08,2885.56,2021-11-11
4592,2021-05-02,2491.20,2022-02-15
4593,2022-06-16,944.56,2022-01-07
4594,2022-01-15,3605.99,2024-01-01
4595,2023-05-19,2686.66,2021-03-24
4596,2022-10-30,3796.92,2021-10-13
4597,2021-08-19,140.94,2022-11-02
4598,2021-08-05,4171.75,2022-10-02
4599,2022-04-05,-494.91,2022-08-02
4600,2022-09-06,2579.76,2021-09-29
4601,2023-10-01,4154.02,2023-05-16
4602,2021-12-28,-16.39,2021-06-05
4603,2022-03-07,796.63,2022-11-23
4604,2023-11-25,3690.67,2021-04-14
4605,2022-07-12,-598.12,2022-11-21
4606,2023-11-11,-592.69,2021-07-23
4607,2022-01-10,4609.49,2023-09-25
4608,2022-09-25,16.11,2021-08-23
4609,2022-01-26,2344.78,2021-02-22
4610,2022-08-27,2185.52,2021-11-23
4611,2023-07-26,3357.66,2023-05-30
4612,2021-11-26,3786.32,2023-04-02
4613,2021-07-13,3160.53,2023-09-29
4614,2021-04-09,3168.97,2022-11-20
4615,2021-04-29,2580.19,2021-05-24
4616,2021-09-24,-711.14,2022-08-05
4617,2022-09-13,1045.31,2023-02-26
4618,2021-10-29,917.65,2022-08-27
4619,2022-11-29,296.17,2021-03-15
4620,2023-02-08,4849.72,2022-02-26
4621,2022-03-01,1990.39,2021-12-09
4622,2023-09-09,242.80,2021-12-02
4623,2022-01-17,2492.16,2021-02-01
4624,2022-09-22,2655.19,2022-09-21
4625,2023-06-27,3975.25,2021-06-23
4626,2023-04-24,2218.91,2022-04-24
4627,2023-06-09,2717.18,2021-04-11
4628,2021-11-15,2333.32,2023-02-07
4629,2021-05-24,985.94,2023-04-26
4630,2021-02-02,2082.80,2023-09-30
4631,2021-07-08,4908.51,2022-04-27
4632,2023-12-05,2771.40,2021-02-09
4633,2021-08-02,4938.13,2023-01-10
4634,2023-11-16,3993.21,2022-08-08
4635,2021-04-06,602.73,2023-09-05
4636,2023-03-22,2634.30,2022-06-14
4637,2023-03-05,1437.84,2021-05-06
4638,2021-07-16,2329.01,2021-02-28
4639,2021-05-20,41.21,2023-05-29
4640,2023-12-12,3524.79,2021-01-10
4641,2021-02-10,3548.81,2023-01-10
4642,2022-04-30,915.33,2021-03-19
4643,2021-12-11,250.05,2022-02-11
4644,2022-04-24,-609.51,2021-10-21
4645,2021-05-16,752.61,2022-03-03
4646,2023-02-23,3897.08,2023-02-26
4647,2023-10-12,708.43,2022-07-29
4648,2021-08-30,3828.33,2021-05-11
4649,2023-06-28,1632.38,2021-08-08
4650,2023-07-21,-303.47,2022-10-24
4651,2022-09-02,4095.27,2022-02-26
4652,2021-09-11,-869.29,2021-03-31
4653,2021-03-27,-607.52,2022-05-11
4654,2023-07-03,907.63,2022-10-09
4655,2023-07-05,2412.76,2023-11-27
4656,2022-08-07,4607.03,2021-05-15
4657,2021-10-12,3570.50,2022-07-28
4658,2022-04-08,426.96,2022-10-14
4659,2023-08-07,3363.94,2022-05-09
4660,2023-04-03,-863.98,2023-12-12
4661,2021-03-15,4456.83,2022-01-14
4662,2022-07-09,3359.34,2021-01-08
4663,2023-01-08,2377.57,2022-12-15
4664,2021-01-15,3523.46,2022-01-30
4665,2023-04-18,1762.52,2021-05-06
4666,2022-08-01,377.98,2021-02-08
4667,2023-11-29,3631.82,2021-12-29
4668,2023-03-22,1207.84,2023-07-11
4669,2022-07-03,4243.70,2022-11-12
4670,2023-06-01,583.39,2022-06-15
4671,2021-06-14,3767.15,2023-02-04
4672,2023-02-01,-32.71,2023-03-19
4673,2022-12-24,4192.28,2022-04-01
4674,2021-05-14,283.20,2021-02-07
4675,2021-10-16,753.54,2021-04-18
4676,2022-09-19,2327.74,2021-01-07
4677,2023-07-15,380.24,2022-02-12
4678,2022-08-13,-229.70,2022-04-01
4679,2023-09-10,2126.78,2022-07-30
4680,2022-08-29,4479.64,2022-05-18
4681,2021-05-30,-213.24,2023-05-03
4682,2022-12-07,1683.22,2023-09-19
4683,2022-09-15,-400.29,2021-01-12
4684,2021-09-26,643.42,2022-07-19
4685,2021-12-07,1594.64,2021-12-09
4686,2021-07-25,4965.35,2023-04-27
4687,2023-09-29,3164.46,2021-01-18
4688,2023-03-13,1703.41,2023-01-30
4689,2022-10-21,1559.10,2023-02-25
4690,2021-07-08,861.74,2022-02-24
4691,2023-11-14,4289.66,2023-12-25
4692,2023-05-09,196.23,2022-02-19
4693,2021-12-29,293.32,2022-03-23
4694,2022-01-24,2017.51,2021-11-21
4695,2021-02-14,2251.48,2023-07-11
4696,2022-10-17,2411.32,2021-09-21
4697,2023-05-27,-349.48,2022-05-02
4698,2023-01-04,3288.79,2021-02-27
4699,2023-03-03,667.55,2021-03-11
4700,2022-08-29,4865.13,2022-07-12
4701,2023-12-11,2078.62,2021-07-26
4702,2021-12-16,4686.93,2022-09-07
4703,2023-10-08,4423.92,2023-09-04
4704,2021-01-28,1185.55,2021-02-06
4705,2021-08-22,1830.29,2021-03-23
4706,2023-12-13,4231.35,2023-09-21
4707,2022-09-10,2775.88,2023-02-01
4708,2021-06-24,-24.34,2021-03-21
4709,2021-07-03,-709.51,2021-06-07
4710,2021-04-03,2619.77,2021-06-27
4711,2021-12-20,140.74,2021-01-27
4712,2021-09-03,4753.08,2022-02-05
4713,2021-04-22,4800.68,2022-09-23
4714,2022-09-26,839.68,2022-09-04
4715,2023-11-07,-861.06,2021-06-16
4716,2023-04-16,1508.13,2021-02-12
4717,2021-01-04,3194.81,2022-11-24
4718,2021-05-24,3344.00,2021-02-28
4719,2023-08-01,1845.46,2023-11-24
4720,2021-04-06,3440.76,2023-03-22
4721,2023-08-09,4611.06,2021-12-04
4722,2021-09-05,1297.62,2021-12-09
4723,2023-02-19,2310.78,2023-12-10
4724,2022-03-16,4565.09,2022-06-10
4725,2022-12-28,3038.88,2021-01-27
4726,2022-02-23,2402.68,2021-12-12
4727,2023-05-13,4928.40,2021-12-13
4728,2023-11-04,2590.63,2021-11-04
4729,2023-10-16,1871.24,2022-10-19
4730,2022-03-09,341.49,2022-03-29
4731,2023-05-27,2911.02,2022-06-15
4732,2022-12-28,4412.11,2023-05-12
4733,2022-04-21,1294.94,2022-06-04
4734,2023-05-12,-555.89,2023-05-10
4735,2022-02-03,1245.50,2023-02-28
4736,2023-10-13,4823.61,2022-11-07
4737,2021-12-16,1190.58,2023-11-23
4738,2021-09-14,8.76,2021-09-09
4739,2021-12-05,1652.14,2022-08-13
4740,2022-02-07,-978.19,2023-04-22
4741,2022-10-20,3228.49,2022-01-24
4742,2021-01-14,1010.35,2023-02-18
4743,2021-06-25,4461.20,2022-10-18
4744,2021-06-13,4937.50,2021-08-04
4745,2021-06-29,3061.26,2023-07-01
4746,2023-04-13,3558.04,2022-05-12
4747,2022-12-31,3318.76,2022-12-14
4748,2023-12-25,3418.06,2022-09-10
4749,2023-07-25,3832.50,2022-04-22
4750,2023-10-08,2110.64,2022-08-22
4751,2022-08-09,-404.67,2021-07-24
4752,2023-12-03,4120.38,2021-08-16
4753,2021-10-02,1605.75,2023-01-20
4754,2022-04-18,4490.26,2022-01-18
4755,2023-08-13,389.13,2021-12-26
4756,2022-11-03,4245.54,2023-05-18
4757,2021-01-14,586.63,2022-12-02
4758,2022-04-04,4816.68,2021-04-18
4759,2022-01-07,3576.49,2021-07-03
4760,2021-04-30,-823.86,2022-10-21
4761,2023-03-03,4338.12,2022-04-07
4762,2023-07-25,1432.74,2023-12-04
4763,2021-01-12,4138.45,2022-01-12
4764,2022-08-28,-968.17,2021-10-28
4765,2023-08-02,107.19,2021-02-06
4766,2023-07-16,2403.53,2023-11-08
4767,2021-05-17,-854.75,2022-02-25
4768,2022-02-14,-391.83,2023-02-24
4769,2023-10-10,3214.64,2023-05-29
4770,2021-04-07,4053.72,2022-11-03
4771,2022-07-05,4419.20,2023-01-14
4772,2021-01-29,4685.75,2023-06-10
4773,2022-11-01,965.81,2023-05-26
4774,2023-03-02,2334.57,2022-10-12
4775,2021-03-26,4742.15,2022-03-21
4776,2021-02-15,-633.77,2022-02-24
4777,2023-08-28,4758.03,2023-08-17
4778,2022-08-06,-216.63,2021-04-28
4779,2021-07-06,4358.29,2022-11-17
4780,2023-01-20,-676.53,2021-09-09
4781,2023-03-20,4609.70,2022-06-28
4782,2022-11-09,3938.16,2023-04-13
4783,2021-12-05,688.42,2021-03-26
4784,2021-05-24,3677.26,2021-02-10
4785,2023-01-21,1090.19,2021-09-25
4786,2023-02-08,1110.39,2021-08-30
4787,2023-12-08,-583.05,2023-08-01
4788,2021-04-12,1242.83,2023-05-17
4789,2023-02-07,843.85,2022-04-09
4790,2023-12-04,-988.57,2021-12-29
4791,2023-02-01,538.97,2023-11-30
4792,2021-06-27,2763.45,2021-05-11
4793,2022-10-08,-27.44,2021-03-11
4794,2022-05-11,4240.09,2021-11-08
4795,2023-11-17,4506.88,2023-01-12
4796,2021-06-22,1617.55,2022-03-11
4797,2023-03-07,712.72,2023-10-02
4798,2022-07-29,775.04,2023-03-16
4799,2021-06-05,143.40,2022-04-09
4800,2022-05-21,1092.82,2022-06-20
4801,2023-04-27,1073.47,2023-07-05
4802,2023-02-13,447.23,2023-05-23
4803,2022-02-02,-293.87,2022-03-11
4804,2023-06-18,613.40,2022-12-03
4805,2022-03-24,4915.68,2022-11-11
4806,2021-11-19,452.39,2023-10-31
4807,2023-08-29,4568.83,2023-05-19
4808,2021-07-18,21.02,2021-08-25
4809,2021-03-02,3438.85,2022-10-03
4810,2021-10-16,313.08,2023-02-23
4811,2021-05-10,2377.93,2022-08-23
4812,2022-10-16,4757.13,2021-03-19
4813,2023-05-12,-246.06,2022-11-02
4814,2021-07-23,2196.94,2022-04-14
4815,2021-03-30,4371.23,2023-05-22
4816,2023-12-25,3722.02,2022-04-22
4817,2022-09-03,143.26,2023-08-28
4818,2022-06-01,-681.18,2022-03-07
4819,2021-07-16,4609.16,2022-12-08
4820,2021-08-04,3520.86,2021-07-29
4821,2022-12-21,2890.71,2021-01-13
4822,2023-11-16,-327.35,2021-07-09
4823,2022-01-27,3447.75,2021-12-22
4824,2022-10-29,3220.07,2022-05-06
4825,2021-10-26,-743.79,2022-04-14
4826,2022-08-29,2457.26,2021-11-10
4827,2023-12-08,-112.58,2022-04-04
4828,2022-01-01,-173.50,2023-07-12
4829,2021-06-23,2119.65,2022-03-27
4830,2022-04-06,1168.56,2021-08-06
4831,2022-06-21,949.25,2022-06-07
4832,2023-11-04,2681.47,2023-10-24
4833,2022-04-13,4999.69,2021-08-22
4834,2022-09-05,2758.02,2021-06-23
4835,2023-02-01,2259.90,2021-05-01
4836,2023-11-23,4545.64,2022-08-25
4837,2023-10-12,2021.94,2023-08-17
4838,2023-06-25,4679.97,2022-12-10
4839,2021-03-27,194.42,2023-04-01
4840,2023-04-11,-105.37,2021-02-04
4841,2022-08-19,1264.73,2021-02-11
4842,2021-05-15,3484.20,2022-02-04
4843,2023-04-16,209.97,2021-07-01
4844,2022-09-30,-156.79,2022-09-27
4845,2021-08-12,2553.72,2023-09-24
4846,2022-07-18,-398.87,2022-12-31
4847,2023-02-08,3322.89,2021-12-09
4848,2021-05-28,1189.16,2021-09-12
4849,2022-02-03,99.95,2022-06-28
4850,2023-01-17,1924.28,2021-05-31
4851,2023-10-25,1524.52,2023-01-02
4852,2022-09-03,1911.00,2023-12-05
4853,2021-09-24,4.78,2021-06-28
4854,2022-04-19,4110.17,2023-05-16
4855,2021-01-04,4921.75,2021-09-26
4856,2021-04-19,2828.93,2022-12-03
4857,2023-12-28,715.53,2022-10-24
4858,2022-02-04,604.31,2023-12-19
4859,2021-02-14,4164.78,2021-01-23
4860,2021-12-25,2112.58,2021-06-04
4861,2021-01-26,1650.45,2021-07-25
4862,2023-08-03,-678.72,2021-03-09
4863,2021-01-29,365.05,2022-06-03
4864,2021-08-13,1483.18,2023-08-19
4865,2021-12-30,3936.05,2022-02-06
4866,2023-02-26,1032.93,2023-02-25
4867,2023-06-22,3480.05,2022-06-15
4868,2022-08-09,-158.83,2022-12-27
4869,2023-02-28,15.52,2023-04-01
4870,2022-04-08,279.29,2021-12-14
4871,2021-07-03,2714.84,2021-03-30
4872,2021-11-04,4878.14,2023-02-09
4873,2021-06-04,2397.71,2022-05-16
4874,2021-10-03,426.83,2021-05-20
4875,2022-11-25,1514.37,2023-11-11
4876,2023-01-27,4828.05,2022-07-12
4877,2023-06-23,2305.68,2022-05-26
4878,2022-04-03,698.66,2023-06-24
4879,2022-07-09,362.35,2022-05-14
4880,2022-11-02,393.32,2021-11-06
4881,2022-03-04,4950.20,2021-12-02
4882,2021-04-22,2574.11,2021-07-17
4883,2022-05-27,2256.46,2023-03-03
4884,2022-05-13,1366.99,2023-01-28
4885,2023-01-16,462.14,2022-03-20
4886,2023-02-04,4830.13,2022-05-06
4887,2021-07-08,2877.00,2023-12-12
4888,2021-08-11,3546.06,2021-06-22
4889,2021-01-31,2909.06,2021-12-01
4890,2021-02-03,3691.38,2021-07-26
4891,2023-09-07,3948.50,2022-07-29
4892,2022-07-19,1501.82,2021-10-12
4893,2022-12-25,-606.63,2023-11-29
4894,2021-06-30,4975.59,2023-04-02
4895,2023-09-11,-313.73,2023-05-24
4896,2023-10-26,876.98,2023-12-09
4897,2021-07-01,4713.56,2023-02-06
4898,2021-10-31,3333.42,2023-08-22
4899,2023-08-11,869.16,2023-02-17
4900,2021-01-30,1424.24,2021-09-14
4901,2022-04-07,3362.22,2023-04-18
4902,2023-02-12,1669.30,2023-10-11
4903,2023-04-10,788.25,2021-05-30
4904,2021-06-20,2340.80,2023-02-09
4905,2021-09-08,360.35,2022-01-27
4906,2022-03-12,-758.86,2022-12-12
4907,2021-01-17,4734.93,2023-06-17
4908,2021-02-07,-178.64,2021-03-28
4909,2022-03-24,1461.89,2021-05-18
4910,2023-04-05,796.18,2022-07-29
4911,2021-03-16,3123.10,2021-01-21
4912,2022-08-30,1236.09,2021-04-05
4913,2022-01-27,1804.52,2023-11-22
4914,2022-11-05,-727.18,2022-05-22
4915,2021-08-22,760.03,2021-12-01
4916,2022-11-24,3624.37,2021-11-03
4917,2023-01-01,4645.03,2022-12-07
4918,2023-11-02,-418.85,2021-12-23
4919,2023-04-13,1219.77,2022-02-02
4920,2022-05-22,2601.86,2022-06-17
4921,2021-01-21,4429.21,2023-10-08
4922,2022-04-23,2711.84,2022-09-28
4923,2021-11-30,1391.83,2021-06-17
4924,2022-11-15,-25.08,2022-06-05
4925,2021-06-08,4257.29,2022-07-21
4926,2023-07-04,1211.54,2022-10-13
4927,2021-03-09,1080.18,2022-10-17
4928,2022-06-02,2188.97,2023-11-16
4929,2021-01-11,3832.26,2022-07-30
4930,2022-10-11,2025.30,2021-11-26
4931,2023-07-19,-260.02,2022-07-29
4932,2022-09-11,-161.73,2022-10-07
4933,2023-10-22,-377.37,2023-03-30
4934,2023-08-20,2761.07,2022-05-17
4935,2022-03-08,-406.22,2022-03-29
4936,2021-01-16,2362.24,2023-09-20
4937,2021-07-17,1836.10,2022-09-08
4938,2022-06-10,-248.90,2021-01-06
4939,2022-02-22,-241.62,2023-12-29
4940,2023-01-04,694.33,2023-07-07
4941,2022-12-23,4832.84,2023-01-22
4942,2023-05-10,375.34,2022-07-18
4943,2023-02-09,3442.61,2022-02-05
4944,2022-10-21,1660.01,2023-02-12
4945,2021-04-01,2660.22,2022-09-27
4946,2021-09-01,214.19,2021-01-11
4947,2021-10-08,1255.10,2023-05-06
4948,2022-07-25,4297.92,2023-08-27
4949,2023-06-30,4918.44,2022-12-27
4950,2021-12-25,279.22,2022-08-06
4951,2021-10-05,1281.03,2022-07-15
4952,2023-09-10,-536.34,2021-03-24
4953,2023-09-30,3217.87,2021-09-21
4954,2022-08-19,3633.93,2023-08-26
4955,2023-09-01,2641.95,2021-10-17
4956,2023-12-30,-736.28,2021-05-06
4957,2023-06-16,1579.11,2021-12-28
4958,2023-08-08,2032.64,2022-01-29
4959,2021-06-07,3467.24,2022-02-21
4960,2023-03-03,2710.30,2022-02-17
4961,2021-03-13,447.71,2021-03-30
4962,2021-11-27,-975.35,2022-06-17
4963,2023-11-07,1483.00,2021-11-25
4964,2022-07-27,581.56,2023-10-14
4965,2021-12-08,232.35,2022-05-20
4966,2022-05-30,4501.86,2023-09-21
4967,2023-09-11,-8.32,2021-08-18
4968,2023-04-22,2783.17,2021-05-12
4969,2022-08-24,1323.61,2022-05-19
4970,2023-03-16,3449.37,2022-02-26
4971,2022-11-20,3755.16,2022-12-23
4972,2023-12-09,1720.00,2022-02-06
4973,2022-03-09,3969.64,2023-10-19
4974,2023-04-21,527.81,2021-03-12
4975,2021-03-04,1624.17,2023-07-30
4976,2023-11-11,4890.13,2023-03-08
4977,2023-12-08,172.82,2023-07-19
4978,2022-02-08,283.58,2023-04-13
4979,2023-12-27,862.96,2023-04-22
4980,2023-04-18,4865.81,2022-09-02
4981,2023-01-25,192.47,2023-10-25
4982,2021-02-03,1044.53,2021-06-20
4983,2021-06-22,1076.92,2022-11-21
4984,2021-10-11,3369.99,2022-02-10
4985,2023-05-20,3460.48,2021-10-23
4986,2023-10-23,2277.38,2023-08-18
4987,2022-12-29,752.70,2021-09-30
4988,2022-05-14,1477.36,2022-05-19
4989,2023-02-28,4200.21,2021-05-03
4990,2021-03-21,364.73,2022-06-13
4991,2022-07-21,3422.69,2021-05-12
4992,2022-02-14,1229.23,2023-09-28
4993,2022-07-08,-116.85,2022-06-11
4994,2022-11-01,2286.33,2023-03-21
4995,2022-09-22,2953.53,2021-12-21
4996,2022-06-04,353.11,2022-05-19
4997,2022-08-11,4841.56,2021-10-19
4998,2021-03-01,-92.04,2022-11-25
4999,2021-04-17,772.33,2021-11-04
5000,2021-05-25,2144.82,2021-03-26
5001,2022-05-03,4864.47,2022-10-06
5002,2022-07-14,4224.31,2023-03-07
5003,2023-06-06,-717.15,2021-03-29
